ID,Index,cv,mode,nbr,ndsi,ndvi,rcvmax
1_61_562,0,1887622,82,0.027708435,-0.031524032,0.009006636,0.200138323
1_61_563,0,1695963,82,0.02409967,-0.015703231,0.011698665,0.187450916
1_61_564,0,677321,82,0.015658144,-0.010142882,-0.017064823,0.084641215
1_61_565,0,671509,82,0.02843069,-0.016272772,0.001652577,0.082420726
1_61_566,0,623462,82,0.025390815,-0.024580803,0.008651429,0.072359203
1_61_567,0,681208,82,0.01989197,-0.018293623,0.014105712,0.078498506
1_61_568,0,790339,82,0.034570914,-0.013443126,0.014592966,0.094290145
1_61_569,0,790339,82,0.034570914,-0.013443126,0.014592966,0.094290145
1_61_570,0,851391,82,0.022561476,-0.016432049,0.007911794,0.098467906
1_61_571,0,907130,82,0.026250493,-0.013345695,1.57E-04,0.107326266
1_61_572,0,1071899,82,0.027121928,-0.013702821,0.014677334,0.117443192
1_61_573,0,1113266,82,0.026883544,-0.003666625,0.009241887,0.12683664
1_61_574,0,1145489,82,0.027250508,-0.015498308,0.008882741,0.12314019
1_61_575,0,1145489,82,0.027250508,-0.015498308,0.008882741,0.12314019
1_61_576,0,1132910,82,0.029165799,-0.012800268,0.015806727,0.123050872
1_61_577,0,1298940,82,0.02859603,-0.019563394,0.015504479,0.135093436
1_61_578,0,1286657,82,0.026733577,-0.01906544,0.011833697,0.135400282
1_61_579,0,1382095,82,0.03090899,-0.012608687,0.01577065,0.148730615
1_61_580,0,1392593,82,0.029226732,-0.019225197,0.004977203,0.14854025
1_61_581,0,1392593,82,0.029226732,-0.019225197,0.004977203,0.14854025
1_61_582,0,1517242,82,0.03324121,-0.017740404,0.010643248,0.16028961
1_61_583,0,1434236,82,0.02139225,-0.012970083,0.002041366,0.154959104
1_61_584,0,1319963,82,0.02013933,-0.015541153,3.82E-04,0.142551173
1_61_585,0,1271224,82,0.016411742,-0.025310602,5.48E-05,0.132215632
1_61_586,0,1456185,82,0.00955727,-0.027927259,0.002405908,0.143808584
1_61_587,0,1821599,82,0.03203562,0.005451009,-0.002910796,0.205545048
1_61_588,0,1821599,82,0.03203562,0.005451009,-0.002910796,0.205545048
1_61_589,0,1970067,82,0.04614793,0.003949977,-0.001338179,0.2251986
1_61_590,0,1555857,82,0.026213031,-0.032517668,0.002621718,0.16392209
1_61_591,0,1699459,82,0.01586857,-0.04010551,0.01748664,0.173281639
1_61_592,0,1932955,82,0.028496707,-0.017586913,0.006684293,0.214251577
1_61_593,0,1729814,82,0.025801405,-0.020860352,0.007089891,0.189472457
1_61_594,0,633697,82,0.0044424,-0.021428969,-0.006904166,0.072311017
1_61_595,0,674831,82,0.016457284,-0.02131297,0.006539243,0.077719858
1_61_596,0,674831,82,0.016457284,-0.02131297,0.006539243,0.077719858
1_61_597,0,843315,82,0.025723726,-0.015015096,0.018193474,0.097290438
1_61_598,0,978402,82,0.041260254,-0.003159009,0.021606347,0.118393006
1_61_599,0,1075647,82,0.030810714,-0.01154646,0.021545397,0.11942309
1_61_600,0,1152880,82,0.04088517,-0.007994238,0.031058894,0.128350842
1_61_601,0,1206111,82,0.04122642,-0.01483466,0.02396499,0.13138793
1_61_602,0,1206111,82,0.04122642,-0.01483466,0.02396499,0.13138793
1_61_603,0,1172522,82,0.040274225,-0.017979475,0.028167594,0.126576977
1_61_604,0,1311475,82,0.032305114,-0.019806348,0.018391186,0.137775214
1_61_605,0,1389826,82,0.03914804,-0.01177706,0.020227402,0.150865646
1_61_606,0,1395796,82,0.033270806,-0.013769493,0.019567646,0.148689333
1_61_607,0,1395004,82,0.029893443,-0.014196352,0.010023142,0.1497214
1_61_608,0,1395004,82,0.029893443,-0.014196352,0.010023142,0.1497214
1_61_609,0,1550213,82,0.03676852,-0.01422515,0.011924713,0.166797333
1_61_610,0,1489079,82,0.025857558,-0.012696845,-0.002064171,0.162600279
1_61_611,0,1316432,82,0.021760823,-0.020785527,0.002893052,0.139700306
1_61_612,0,1269961,82,0.018722424,-0.021965599,0.006481156,0.133150445
1_61_613,0,1537637,82,0.016007194,-0.019021766,0.001622372,0.158750166
1_61_614,0,1676918,82,-0.001072502,-0.02260876,-0.005457052,0.163764934
1_61_615,0,1904772,82,0.013778516,-0.006755437,-0.009131224,0.197526163
1_61_616,0,2220121,82,0.021523347,-0.004761715,-0.01568923,0.234113838
1_61_617,0,2041636,82,0.01346722,-0.020380277,-0.020281103,0.21055967
1_61_618,0,1910236,82,0.01993061,-0.024602875,-0.003734838,0.203163384
1_61_619,0,2020379,82,0.024831949,-0.01720072,-0.012466498,0.222836929
1_61_620,0,1767421,82,0.014513323,-0.017749509,-8.86E-04,0.191894363
1_61_621,0,1321617,82,0.025143767,-0.019248964,0.008948498,0.13971684
1_61_622,0,1321617,82,0.025143767,-0.019248964,0.008948498,0.13971684
1_61_623,0,1412294,82,0.018463477,-0.015497291,0.002755538,0.149818085
1_61_624,0,1452697,82,0.016000459,-0.011132617,-0.010381289,0.158159123
1_61_625,0,1379164,82,-0.003440873,-0.02375977,-0.020188479,0.141485186
1_61_626,0,1370342,82,-4.05E-04,-0.028147843,-0.013008071,0.137949694
1_61_627,0,1676918,82,-0.001072502,-0.02260876,-0.005457052,0.163764934
1_61_628,0,1777441,82,0.010797164,-0.01864174,-0.001105768,0.17902742
1_61_629,0,1899204,82,0.018057223,-0.010983295,-0.00422708,0.196041983
1_61_630,0,1954361,82,0.011797683,-0.019961424,-1.95E-04,0.194217904
1_61_631,0,1883048,82,0.013473432,-0.022027455,0.01399496,0.185474113
1_61_632,0,1963690,82,0.025921896,-0.014390347,0.006441578,0.212107867
1_61_633,0,1889511,82,0.016621787,-0.023168337,-0.005397544,0.200598422
1_61_634,0,1618853,82,1.82E-04,-0.027157072,-9.97E-04,0.165652202
1_61_635,0,1505636,82,0.001869064,-0.02187763,0.007370743,0.154461965
1_62_0,0,2147414,82,0.024416888,-0.002438335,0.07486904,0.391249343
1_62_1,0,2065786,82,0.031848513,-0.014518757,0.07939616,0.388777106
1_62_2,0,2065786,82,0.031848513,-0.014518757,0.07939616,0.388777106
1_62_3,0,1758398,82,0.031645287,-0.024034416,0.08894991,0.359069504
1_62_4,0,3563224,82,-0.12910266,-0.037130196,0.005864249,0.592943227
1_62_5,0,3943904,82,-0.11102015,-0.035699047,0.015539391,0.625306846
1_62_6,0,4375331,82,-0.1449523,-0.043923575,-0.007732421,0.676234744
1_62_7,0,4375331,82,-0.1449523,-0.043923575,-0.007732421,0.676234744
1_62_8,0,3813862,82,-0.14247523,-0.046501983,0.005234814,0.624448647
1_62_9,0,5621258,82,-0.18808489,-0.019406179,-0.08189277,0.824310948
1_62_10,0,5621663,82,-0.1795919,-0.01317115,-0.0807061,0.794391773
1_62_11,0,5108147,82,-0.1402001,-0.013457433,-0.030877799,0.767544324
1_62_12,0,4582189,82,-0.12566848,-0.024095634,-0.019080957,0.689427204
1_62_13,0,4582189,82,-0.12566848,-0.024095634,-0.019080957,0.689427204
1_62_14,0,4575571,82,-0.12473826,-0.025741188,-0.02815781,0.674760429
1_62_15,0,4117785,82,-0.11362566,-0.035581272,0.024447521,0.653101807
1_62_16,0,3701029,82,-0.078670904,-0.034684557,0.04083731,0.603272287
1_62_17,0,3731054,82,-0.06136635,-0.020016143,0.02552232,0.547692165
1_62_18,0,4418375,82,-0.08839427,-0.040120628,0.04575009,0.649525392
1_62_19,0,4418375,82,-0.08839427,-0.040120628,0.04575009,0.649525392
1_62_20,0,4511647,82,-0.11307624,-0.05479159,0.0470378,0.643716681
1_62_21,0,4154903,82,-0.10333098,-0.039357845,0.030012963,0.589140669
1_62_22,0,3333882,82,-0.09431909,-0.0413792,0.010901633,0.486463351
1_62_23,0,3286873,82,-0.07859686,-0.045072556,0.025989959,0.476236563
1_62_24,0,2739185,82,-0.10588046,-0.07617219,0.053612478,0.421654835
1_62_25,0,1652105,82,-0.041189402,-0.032338955,0.025225876,0.231134823
1_62_26,0,1652105,82,-0.041189402,-0.032338955,0.025225876,0.231134823
1_62_27,0,4812352,82,-0.15986149,-0.013185247,-0.0654584,0.696843846
1_62_28,0,4904502,82,-0.17899759,-0.011594703,-0.092068575,0.715055392
1_62_29,0,4904502,82,-0.17899759,-0.011594703,-0.092068575,0.715055392
1_62_30,0,5500565,82,-0.17513497,-0.01206667,-0.0736608,0.80178047
1_62_31,0,5451781,82,-0.19007601,-0.035477743,-0.040919885,0.898870089
1_62_32,0,5222603,82,-0.1714448,-0.020040767,-0.04555047,0.827536357
1_62_33,0,5213820,82,-0.15532102,-0.033194277,-0.030901425,0.826807432
1_62_34,0,4635488,82,-0.1537546,-0.032798156,-0.018558986,0.773640248
1_62_35,0,4635488,82,-0.1537546,-0.032798156,-0.018558986,0.773640248
1_62_36,0,4635476,82,-0.14759925,-0.04716054,-0.007462988,0.77769896
1_62_37,0,4340252,82,-0.14258364,-0.04866041,0.04631136,0.751786507
1_62_38,0,3792058,82,-0.10875747,-0.038031653,0.04188397,0.670657375
1_62_39,0,3935093,82,-0.09388959,-0.044089954,0.03312591,0.656186111
1_62_40,0,4066318,82,-0.08577078,-0.044694766,0.061024465,0.672619801
1_62_41,0,4066318,82,-0.08577078,-0.044694766,0.061024465,0.672619801
1_62_42,0,4224763,82,-0.11279318,-0.05581883,0.06961409,0.673825895
1_62_43,0,3743507,82,-0.10503503,-0.045688134,0.023730347,0.602675284
1_62_44,0,2834647,82,-0.08362905,-0.028528351,0.003619884,0.435909717
1_62_45,0,3176899,82,-0.09915617,-0.027340349,0.002207638,0.471858354
1_62_46,0,3095207,82,-0.14955913,-0.079145014,0.02434875,0.48201131
1_62_47,0,3095207,82,-0.14955913,-0.079145014,0.02434875,0.48201131
1_62_48,0,2239695,82,-0.09025578,-0.052486707,0.015128092,0.323988384
1_62_49,0,4820355,82,-0.16040196,-0.026556952,-0.0500383,0.739649045
1_62_50,0,4793981,82,-0.18812804,-0.020133667,-0.10062688,0.723340959
1_62_51,0,4793981,82,-0.18812804,-0.020133667,-0.10062688,0.723340959
1_62_52,0,5293019,82,-0.17714152,-0.033219762,-0.052615065,0.850938771
1_62_53,0,5228272,82,-0.1722118,-0.008602133,-0.049362943,0.855598949
1_62_54,0,5799798,82,-0.14416398,-0.008540727,-0.040237743,0.899063086
1_62_55,0,5460578,82,-0.10383632,-0.006902296,0.019935379,0.892126581
1_62_56,0,4982269,82,-0.118074246,-0.022712884,-0.010140226,0.862126293
1_62_57,0,4982269,82,-0.118074246,-0.022712884,-0.010140226,0.862126293
1_62_58,0,4630207,82,-0.07297446,-0.014922814,0.042658195,0.803887177
1_62_59,0,5036795,82,-0.11342676,-0.028195472,0.006905832,0.824872246
1_62_60,0,4500692,82,-0.072695844,-0.022720493,0.026132213,0.758629992
1_62_61,0,3927339,82,-0.08836465,-0.037186354,0.022181721,0.690107564
1_62_62,0,3984547,82,-0.08488039,-0.04867199,0.03222234,0.711883774
1_62_63,0,3984547,82,-0.08488039,-0.04867199,0.03222234,0.711883774
1_62_64,0,3405504,82,-0.11445143,-0.043050405,0.018294126,0.607392757
1_62_65,0,3159317,82,-0.10845528,-0.025743619,0.009411477,0.570691482
1_62_66,0,2798074,82,-0.10212218,-0.023647707,-0.017649738,0.459397197
1_62_67,0,3067358,82,-0.11310248,-0.018701065,-0.036367055,0.45673526
1_62_68,0,2753138,82,-0.13109623,-0.06377563,0.010607538,0.444264072
1_62_69,0,2753138,82,-0.13109623,-0.06377563,0.010607538,0.444264072
1_62_70,0,2566550,82,-0.103459395,-0.06307276,0.012082314,0.402699269
1_62_71,0,4673719,82,-0.14862318,-0.011198751,-0.024319898,0.743776085
1_62_72,0,4673719,82,-0.14862318,-0.011198751,-0.024319898,0.743776085
1_62_73,0,4646888,82,-0.17303284,-0.015887503,-0.06255168,0.743507512
1_62_74,0,5145850,82,-0.16470209,-0.02192233,-0.0493705,0.85137952
1_62_75,0,5269947,82,-0.14684953,-0.01435498,-0.007856738,0.86161524
1_62_76,0,6016097,82,-0.13494201,-0.018983096,0.002318463,0.944220807
1_62_77,0,5975426,82,-0.12743483,-0.01997105,5.52E-04,0.923242956
1_62_78,0,5127485,82,-0.11063727,-0.02450606,-0.001807008,0.85518809
1_62_79,0,5127485,82,-0.11063727,-0.02450606,-0.001807008,0.85518809
1_62_80,0,5043148,82,-0.09894105,-0.011130773,0.035286784,0.847764893
1_62_81,0,4624065,82,-0.10125307,-0.013335044,-0.021868736,0.756461319
1_62_82,0,4424383,82,-0.0733292,-0.002699558,0.010757783,0.718037971
1_62_83,0,4218132,82,-0.11706818,-0.021762004,-0.009587823,0.689228293
1_62_84,0,4340804,82,-0.12855706,-0.046648987,-0.014307402,0.739357856
1_62_85,0,4340804,82,-0.12855706,-0.046648987,-0.014307402,0.739357856
1_62_86,0,3317918,82,-0.1393764,-0.027494626,-0.032174546,0.584003001
1_62_87,0,3178247,82,-0.12718214,-0.017098876,-0.017776808,0.558651847
1_62_88,0,3214052,82,-0.14064358,-0.032099884,-0.033337396,0.536601507
1_62_89,0,3167031,82,-0.122217044,-0.022906523,-0.041069075,0.47772542
1_62_90,0,2578016,82,-0.13794582,-0.05380499,-0.021330297,0.408343348
1_62_91,0,2578016,82,-0.13794582,-0.05380499,-0.021330297,0.408343348
1_62_92,0,2469072,82,-0.0921687,-0.051867,0.03674641,0.384609686
1_62_93,0,4610863,82,-0.14519712,-0.012654629,-0.013619901,0.736265652
1_62_94,0,4610863,82,-0.14519712,-0.012654629,-0.013619901,0.736265652
1_62_95,0,4453828,82,-0.15689453,-0.006957582,-0.08405105,0.676252094
1_62_96,0,5227829,82,-0.16122052,-0.004938814,-0.05106338,0.827736187
1_62_97,0,5269947,82,-0.14684953,-0.01435498,-0.007856738,0.86161524
1_62_98,0,5277101,82,-0.1551534,-0.021019721,-0.022044934,0.845445193
1_62_99,0,5190591,82,-0.15203625,-0.01660695,-0.02059638,0.827406219
1_62_100,0,4331561,82,-0.123199195,-0.014565108,-0.001408949,0.735727633
1_62_101,0,4331561,82,-0.123199195,-0.014565108,-0.001408949,0.735727633
1_62_102,0,4354108,82,-0.12973636,-0.028364955,0.005818779,0.771896478
1_62_103,0,3983024,82,-0.120336615,-0.029485466,-0.020169126,0.70753516
1_62_104,0,3848962,82,-0.1091901,-0.009245658,-0.028817764,0.64501391
1_62_105,0,3722925,82,-0.14581284,-0.03759649,-0.040073104,0.650880985
1_62_106,0,3971272,82,-0.15378748,-0.04997044,-0.006863748,0.719592371
1_62_107,0,3971272,82,-0.15378748,-0.04997044,-0.006863748,0.719592371
1_62_108,0,3164534,82,-0.14332575,-0.04502438,-0.005104575,0.598258046
1_62_109,0,2591944,82,-0.1028197,-0.030415762,0.002897936,0.505063996
1_62_110,0,2739215,82,-0.13361378,-0.035493802,-0.00631522,0.491088711
1_62_111,0,2718370,82,-0.12193305,-0.038433164,-0.038763676,0.441477778
1_62_112,0,2312115,82,-0.12379647,-0.04897412,0.00179688,0.397539144
1_62_113,0,2312115,82,-0.12379647,-0.04897412,0.00179688,0.397539144
1_62_114,0,1955734,82,-0.07446947,-0.03726967,0.024856532,0.307430633
1_62_115,0,4238368,82,-0.17467763,-0.024892585,-0.016871061,0.720455937
1_62_116,0,4238368,82,-0.17467763,-0.024892585,-0.016871061,0.720455937
1_62_117,0,3981726,82,-0.17524168,-0.012482776,-0.093951896,0.618628646
1_62_118,0,4680529,82,-0.16881819,-0.009784324,-0.057051517,0.733923323
1_62_119,0,4964150,82,-0.1866272,-0.013660388,-0.052539416,0.786683056
1_62_120,0,4944314,82,-0.16075628,-0.00511686,-0.04148067,0.799575757
1_62_121,0,4327538,82,-0.12921181,-0.014455074,-0.047402,0.737039558
1_62_122,0,4327538,82,-0.12921181,-0.014455074,-0.047402,0.737039558
1_62_123,0,3463284,82,-0.078092076,-0.00778702,0.001232953,0.620005142
1_62_124,0,3841459,82,-0.10587406,-0.02408001,-7.90E-04,0.693622126
1_62_125,0,4088539,82,-0.14266078,-0.034430012,-0.040077675,0.722856258
1_62_126,0,3650849,82,-0.09906182,-0.013750678,-0.005451973,0.651481234
1_62_127,0,3274948,82,-0.10976551,-0.024483122,0.001311125,0.600639282
1_62_128,0,3604093,82,-0.12981856,-0.03656477,-0.004891654,0.644909523
1_62_129,0,3604093,82,-0.12981856,-0.03656477,-0.004891654,0.644909523
1_62_130,0,3029000,82,-0.13609582,-0.03723155,-0.020949332,0.551440621
1_62_131,0,2077763,82,-0.059536245,-0.01800332,-0.007284716,0.402121086
1_62_132,0,2251714,82,-0.07868631,-0.041585453,0.034824125,0.44840681
1_62_133,0,2650631,82,-0.105728164,-0.058815695,0.011251029,0.509442729
1_62_134,0,2010080,82,-0.09008126,-0.06369559,0.052886423,0.403659414
1_62_135,0,2010080,82,-0.09008126,-0.06369559,0.052886423,0.403659414
1_62_136,0,1644821,82,-0.05751244,-0.04462845,0.011880006,0.277674296
1_62_137,0,3808393,82,-0.1749558,-0.010307974,-0.079639316,0.619040856
1_62_138,0,3808393,82,-0.1749558,-0.010307974,-0.079639316,0.619040856
1_62_139,0,3809420,82,-0.1794122,-0.015638677,-0.10216086,0.613882775
1_62_140,0,4453563,82,-0.17064695,0.00437758,-0.080477744,0.690978911
1_62_141,0,4549938,82,-0.16552962,-0.008380042,-0.049329747,0.733438253
1_62_142,0,4445120,82,-0.21735826,-0.02518972,-0.076917276,0.727045392
1_62_143,0,3928290,82,-0.19655523,-0.014951138,-0.0890865,0.654713428
1_62_144,0,3928290,82,-0.19655523,-0.014951138,-0.0890865,0.654713428
1_62_145,0,3118816,82,-0.15076555,-0.009000643,-0.036409035,0.555022103
1_62_146,0,3307929,82,-0.16784708,-0.037372448,-0.032030024,0.624407272
1_62_147,0,3523112,82,-0.17024045,-0.03237716,-0.024684941,0.661675171
1_62_148,0,2955063,82,-0.1196145,-0.02231282,-0.005873743,0.567017534
1_62_149,0,2811632,82,-0.10536088,-0.020860678,-0.026081447,0.523552636
1_62_150,0,2811632,82,-0.10536088,-0.020860678,-0.026081447,0.523552636
1_62_151,0,3327622,82,-0.12266929,-0.03572132,8.47E-05,0.596319858
1_62_152,0,3240344,82,-0.12610345,-0.024184227,-0.011220224,0.563414333
1_62_153,0,2583857,82,-0.077946976,-0.011419544,-0.007794373,0.458033549
1_62_154,0,2260777,82,-0.07852374,-0.024771214,0.007733053,0.418766285
1_62_155,0,2724135,82,-0.10773332,-0.0463492,0.001699509,0.500418059
1_62_156,0,2189731,82,-0.10664603,-0.046746034,0.03216158,0.399204547
1_62_157,0,2189731,82,-0.10664603,-0.046746034,0.03216158,0.399204547
1_62_158,0,1823747,82,-0.06703653,-0.039487083,0.013440949,0.303485275
1_62_159,0,3736404,82,-0.19623666,-0.016526768,-0.106240675,0.576537748
1_62_160,0,3736404,82,-0.19623666,-0.016526768,-0.106240675,0.576537748
1_62_161,0,3979210,82,-0.21202219,-0.026264418,-0.10600408,0.625635219
1_62_162,0,4504636,82,-0.20932376,-0.007305909,-0.08485486,0.710482284
1_62_163,0,4576615,82,-0.19835988,-0.021248272,-0.0571784,0.737536914
1_62_164,0,4803486,82,-0.23666804,-0.036346596,-0.11064345,0.740585212
1_62_165,0,4270555,82,-0.21047068,-0.016905792,-0.10046797,0.671707078
1_62_166,0,4270555,82,-0.21047068,-0.016905792,-0.10046797,0.671707078
1_62_167,0,3202274,82,-0.15567069,-0.014014621,-0.049257565,0.559487915
1_62_168,0,3440786,82,-0.17387694,-0.032568406,-0.03889683,0.626935782
1_62_169,0,3747886,82,-0.18062249,-0.040997542,-0.028409185,0.691808863
1_62_170,0,3170151,82,-0.14905812,-0.016863681,-0.04510943,0.578491322
1_62_171,0,3044386,82,-0.1257166,-0.015702343,-0.04281447,0.540471355
1_62_172,0,3044386,82,-0.1257166,-0.015702343,-0.04281447,0.540471355
1_62_173,0,3469204,82,-0.12822007,-0.030118776,-0.011185,0.592919036
1_62_174,0,3406150,82,-0.116707504,-0.034102585,0.015297452,0.582980394
1_62_175,0,3352495,82,-0.12804428,-0.03250774,-0.011397885,0.577032002
1_62_176,0,2896417,82,-0.12950559,-0.04272047,-0.018120172,0.50768701
1_62_177,0,2829873,82,-0.10569106,-0.04221918,0.009309892,0.483526278
1_62_178,0,2262232,82,-0.111514814,-0.04792432,0.00777107,0.380766072
1_62_179,0,2262232,82,-0.111514814,-0.04792432,0.00777107,0.380766072
1_62_180,0,1814271,82,-0.053625446,-0.03528816,0.040404357,0.294909818
1_62_181,0,3843667,82,-0.18505251,-0.031100558,-0.07914878,0.609748646
1_62_182,0,3843667,82,-0.18505251,-0.031100558,-0.07914878,0.609748646
1_62_183,0,4018572,82,-0.20873177,-0.036210783,-0.11228323,0.624917403
1_62_184,0,4580471,82,-0.20923346,-0.023611626,-0.09379485,0.728028046
1_62_185,0,4998823,82,-0.2248202,-0.02428079,-0.087007575,0.765064484
1_62_186,0,4762407,82,-0.24333577,-0.03985854,-0.11924241,0.747495701
1_62_187,0,3930523,82,-0.18175025,-0.011951044,-0.08882885,0.61466345
1_62_188,0,3930523,82,-0.18175025,-0.011951044,-0.08882885,0.61466345
1_62_189,0,3648207,82,-0.15338483,-0.010208194,-0.0474878,0.606900766
1_62_190,0,3743497,82,-0.15484115,-0.029890265,-0.030932462,0.655423074
1_62_191,0,3811886,82,-0.14988697,-0.02923677,-0.024890525,0.653536725
1_62_192,0,3373242,82,-0.124469966,-0.01879094,-0.02174605,0.594644211
1_62_193,0,3330851,82,-0.09196994,-0.013655135,0.00139365,0.565456135
1_62_194,0,3330851,82,-0.09196994,-0.013655135,0.00139365,0.565456135
1_62_195,0,3520393,82,-0.09502634,-0.009481533,0.011467941,0.562765466
1_62_196,0,3345940,82,-0.10466373,-0.024989799,0.00317058,0.558952096
1_62_197,0,3230144,82,-0.10425117,-0.029558914,-0.01279616,0.554032921
1_62_198,0,3006033,82,-0.1086064,-0.04606916,0.004442939,0.542396297
1_62_199,0,3001711,82,-0.09473525,-0.039652422,0.015266157,0.517813075
1_62_200,0,3001711,82,-0.09473525,-0.039652422,0.015266157,0.517813075
1_62_201,0,2068667,82,-0.10301778,-0.038410854,0.009648765,0.353593695
1_62_202,0,1629179,82,-0.03990387,-0.0197823,0.05443286,0.255478598
1_62_203,0,3887424,82,-0.13606352,-0.028090056,-0.04293833,0.636070366
1_62_204,0,3887424,82,-0.13606352,-0.028090056,-0.04293833,0.636070366
1_62_205,0,3718875,82,-0.13685173,-0.019248703,-0.06559744,0.596575778
1_62_206,0,4373281,82,-0.18164495,-0.01244369,-0.08602405,0.682919951
1_62_207,0,4899611,82,-0.2123993,-0.017922917,-0.088327885,0.748982424
1_62_208,0,4762407,82,-0.24333577,-0.03985854,-0.11924241,0.747495701
1_62_209,0,3542500,82,-0.14612222,-0.005458181,-0.058556613,0.571531028
1_62_210,0,3542500,82,-0.14612222,-0.005458181,-0.058556613,0.571531028
1_62_211,0,4110996,82,-0.17563216,-0.018803243,-0.059360202,0.656112836
1_62_212,0,4428629,82,-0.19185819,-0.033515476,-0.048117556,0.713901738
1_62_213,0,3862350,82,-0.1421834,-0.033254646,-0.013228619,0.658139304
1_62_214,0,3485179,82,-0.109737314,-0.01985581,0.012495164,0.598190999
1_62_215,0,3606742,82,-0.10264534,-0.01752923,0.010002956,0.595805559
1_62_216,0,3606742,82,-0.10264534,-0.01752923,0.010002956,0.595805559
1_62_217,0,3703717,82,-0.104558155,-0.025920916,0.013287216,0.610834716
1_62_218,0,3245681,82,-0.09824321,-0.020906108,0.003831975,0.55104482
1_62_219,0,3011275,82,-0.08760534,-0.014409357,-2.36E-04,0.519303544
1_62_220,0,3246999,82,-0.13416378,-0.032349374,-0.015569049,0.558027052
1_62_221,0,3334151,82,-0.14061216,-0.038025755,-0.042506468,0.552283392
1_62_222,0,3334151,82,-0.14061216,-0.038025755,-0.042506468,0.552283392
1_62_223,0,2657443,82,-0.154723,-0.06461627,-0.016565938,0.463474182
1_62_224,0,1800523,82,-0.064879075,-0.028114082,0.022362513,0.281575308
1_62_225,0,4204656,82,-0.13852768,-0.03689815,-0.005791331,0.698428038
1_62_226,0,3947964,82,-0.130152,-0.036886208,-0.009396967,0.670104558
1_62_227,0,3941661,82,-0.14302446,-0.019248703,-0.055890664,0.617133676
1_62_228,0,4330707,82,-0.16827399,-0.011739653,-0.058695108,0.685454407
1_62_229,0,4841293,82,-0.196166,-0.025521971,-0.056615613,0.762706764
1_62_230,0,4321959,82,-0.20183551,-0.023274602,-0.07672667,0.694563841
1_62_231,0,4285764,82,-0.100359954,-0.001851024,-0.064347744,0.620985821
1_62_232,0,4285764,82,-0.100359954,-0.001851024,-0.064347744,0.620985821
1_62_233,0,4724395,82,-0.095895395,-0.016185945,-0.028827505,0.697607108
1_62_234,0,5500451,82,-0.13648245,-0.030836824,-0.020118585,0.803769465
1_62_235,0,5117605,82,-0.120050505,-0.017026868,-0.026543163,0.722722308
1_62_236,0,4642484,82,-0.089124605,-0.009423758,-0.010996189,0.661764
1_62_237,0,4586338,82,-0.0846743,-0.01499899,-0.007636134,0.657091036
1_62_238,0,4586338,82,-0.0846743,-0.01499899,-0.007636134,0.657091036
1_62_239,0,4791022,82,-0.090337515,-0.018963309,5.98E-04,0.688635432
1_62_240,0,4059031,82,-0.0747401,-0.007632456,0.014994759,0.616089957
1_62_241,0,4082460,82,-0.07717405,-0.009603381,0.008484475,0.611683142
1_62_242,0,4119119,82,-0.12914805,-0.017051918,-0.034542385,0.609994819
1_62_243,0,4274022,82,-0.13687819,-0.02124637,-0.044504717,0.621396451
1_62_244,0,4274022,82,-0.13687819,-0.02124637,-0.044504717,0.621396451
1_62_245,0,3335990,82,-0.1595281,-0.0679714,0.010155613,0.542618163
1_62_246,0,1921198,82,-0.058638405,-0.045076836,-0.011049923,0.297668999
1_62_247,0,4176439,82,-0.11998375,-0.052936185,0.019387454,0.719676047
1_62_248,0,5100723,82,-0.118763864,-0.042902023,0.007939652,0.80586626
1_62_249,0,5250103,82,-0.1301589,-0.042831253,-0.015925854,0.795738467
1_62_250,0,5388217,82,-0.15934785,-0.036403306,-0.03320612,0.828561493
1_62_251,0,5008245,82,-0.14060622,-0.035093293,-0.026992412,0.797074823
1_62_252,0,4769404,82,-0.12551904,-0.025872933,-0.046761513,0.727436571
1_62_253,0,4819366,82,-0.111061856,-0.030713152,-0.00803427,0.731725872
1_62_254,0,4819366,82,-0.111061856,-0.030713152,-0.00803427,0.731725872
1_62_255,0,4847956,82,-0.09230883,-0.01960201,-0.014137502,0.703038096
1_62_256,0,5344578,82,-0.11345899,-0.040412817,0.008346131,0.795010967
1_62_257,0,5675403,82,-0.14187068,-0.03128695,-0.018422855,0.798853822
1_62_258,0,4889206,82,-0.09764817,-0.015042935,-7.89E-05,0.696991717
1_62_259,0,5013929,82,-0.10536761,-0.021424927,0.004543786,0.72320186
1_62_260,0,5013929,82,-0.10536761,-0.021424927,0.004543786,0.72320186
1_62_261,0,5109658,82,-0.09753088,-0.01820467,0.011545751,0.707322994
1_62_262,0,4654648,82,-0.10669538,-0.026726937,-0.008159667,0.67060649
1_62_263,0,4915977,82,-0.120870575,-0.043091428,0.003532735,0.735020293
1_62_264,0,4789439,82,-0.15434659,-0.030782683,-0.026268087,0.684215134
1_62_265,0,4747759,82,-0.14332129,-0.03745624,-0.021299867,0.674846308
1_62_266,0,4747759,82,-0.14332129,-0.03745624,-0.021299867,0.674846308
1_62_267,0,3089247,82,-0.13686174,-0.06439062,0.019536909,0.500569146
1_62_268,0,2176542,82,-0.055597402,-0.057845164,0.032352183,0.350962232
1_62_269,0,3753452,82,-0.09148996,-0.040659375,0.02210386,0.642602819
1_62_270,0,4664782,82,-0.09591645,-0.03131125,0.004603566,0.724764483
1_62_271,0,5073405,82,-0.1180386,-0.042885814,0.010044654,0.800001264
