system:index,NDVI,NDVI_count,NDVI_disp,confidence,cropland,cultivated_land
1069,0.400555462,6,1.08E-04,90,24,2
1070,0.675057888,13,0.040441829,100,24,2
1071,0.765013933,8,0.200543045,100,4,2
1072,0.488026083,8,0.011781217,93,176,1
1073,0.497037828,5,0.02322212,100,176,1
1074,0.775513411,7,0.214393151,100,4,2
1076,0.695287704,4,0.197135138,100,24,2
1078,0.516525686,8,0.02015681,93,176,1
1079,0.565237105,18,0.015539897,100,176,1
1081,0.443981171,7,0.018051945,100,176,1
1083,0.456750631,24,0.017660491,90,176,1
1085,0.5880934,3,0.027202923,100,176,1
1087,0.579907656,11,0.014679324,100,176,1
1088,0.567518175,4,0.024543825,95,176,1
1089,0.715445042,11,0.08489211,100,24,2
1090,0.627058685,5,0.048484277,100,176,1
1091,0.44099617,6,0.00617192,100,176,1
1093,0.759821951,7,0.107847009,100,24,2
1095,0.646666944,5,0.115947889,92,24,2
1096,0.531706095,10,0.046739976,100,176,1
1098,0.798143029,8,0.165706497,100,1,2
1100,0.625475705,8,0.032322616,91,152,1
1103,0.813077211,10,0.286662375,100,1,2
1104,0.271604091,15,0.007673692,95,176,1
1106,0.302438319,8,0.004610602,100,61,2
1108,0.695253491,12,0.183978705,100,4,2
1110,0.526743233,11,0.03959052,91,176,1
1113,0.812693477,20,0.190125473,90,1,2
1114,0.281613261,7,0.002237321,100,61,2
1115,0.571798325,3,0.014433376,100,176,1
1117,0.773315787,7,0.098246235,100,24,2
1121,0.300240397,5,0.004846817,91,61,2
1122,0.314645171,5,0.030529152,100,24,2
1123,0.580265224,9,0.0443444,100,176,1
1125,0.744383276,10,0.147635546,100,4,2
1126,0.531419516,17,0.017728711,93,176,1
1128,0.770544231,5,0.157615247,100,24,2
1130,0.542393446,4,0.01634467,94,176,1
1132,0.509869635,8,0.031050026,93,176,1
1136,0.539907873,10,0.041156802,100,176,1
1138,0.425867528,11,0.01556822,90,61,2
1139,0.541278481,5,0.005221038,100,176,1
1142,0.457254589,12,0.015058145,100,176,1
1143,0.622553766,14,0.072555387,100,24,2
1145,0.636432052,5,0.115316829,100,176,1
1146,0.558121502,16,0.038469757,100,176,1
1147,0.617090642,2,2.43E-04,100,176,1
1151,0.861313283,12,0.173158963,100,5,2
1152,0.519853354,11,0.02375037,100,176,1
1153,0.425840646,8,0.02757065,100,176,1
1156,0.439649165,8,0.022383342,100,176,1
1157,0.569621742,11,0.030547904,90,176,1
1158,0.553100646,4,0.158206829,94,24,2
1159,0.52493149,5,0.051864885,100,176,1
1160,0.646893144,10,0.038938793,100,24,2
1161,0.462138832,5,0.029431271,90,24,2
1162,0.519690812,13,0.050716705,100,1,2
1163,0.581900239,11,0.030037207,92,176,1
1165,0.620995402,6,0.109371374,100,176,1
1166,0.459279984,16,0.013929412,100,176,1
1167,0.588591993,6,0.065576869,100,176,1
1168,0.496141344,4,0.044571938,93,121,1
1169,0.457298934,9,0.028552196,100,121,1
1171,0.413838148,10,0.009688754,92,152,1
1173,0.747150004,14,0.156941331,92,24,2
1177,0.659971058,10,0.023449459,100,176,1
1178,0.607875526,5,0.14221551,100,1,2
1179,0.617471993,5,0.066264296,100,176,1
1180,0.268682659,12,0.001066807,100,61,2
1181,0.585609376,6,0.047021635,100,176,1
1182,0.544082999,3,0.02653162,100,176,1
1183,0.76132673,5,0.168891208,100,1,2
1185,0.542062759,13,0.016740073,100,176,1
1186,0.34433803,4,0.053880229,100,61,2
1187,0.344767213,12,0.007716015,100,61,2
1189,0.347950906,8,0.016092825,100,176,1
1191,0.430135876,14,0.01929297,100,176,1
1192,0.438821882,5,0.03294232,100,176,1
1194,0.718110681,13,0.051220519,94,1,2
1195,0.49546349,4,2.46E-04,100,176,1
1197,0.791486621,6,0.169281634,100,24,2
1201,0.191637903,13,0.00155311,95,61,2
1203,0.547807932,4,0.033368906,100,24,2
1204,0.387093425,12,0.007738435,91,176,1
1205,0.69383651,14,0.019568328,91,176,1
1208,0.498235017,3,0.007001501,100,176,1
1209,0.654670179,13,0.024758546,100,176,1
1210,0.488660425,12,0.021091617,94,176,1
1211,0.761067927,4,0.236927622,100,1,2
1213,0.508636832,5,0.082966736,100,61,2
1215,0.865218401,12,0.169478132,100,24,2
1216,0.447042495,13,0.027536578,90,176,1
1217,0.816552222,5,0.25479514,91,1,2
1218,0.530514717,15,0.018404275,93,176,1
1222,0.5193367,4,0.003226331,94,176,1
1223,0.52558887,5,0.095787708,100,176,1
1224,0.481092453,3,0.008409521,100,176,1
1225,0.567699313,11,0.043720305,100,176,1
1226,0.42191422,4,0.027326347,100,176,1
1227,0.37276569,10,0.012244375,92,61,2
1228,0.530216694,10,0.038806444,100,176,1
1229,0.498946428,16,0.025573482,90,176,1
1230,0.666415215,8,0.112063689,100,4,2
1231,0.222530767,6,0.002449334,92,61,2
1232,0.288893551,17,0.001579616,100,61,2
1234,0.830274343,5,0.299279835,100,1,2
1235,0.512491941,18,0.0208832,94,176,1
1237,0.558097005,11,0.026725355,100,176,1
1240,0.427249819,3,0.009118259,100,176,1
1242,0.851668775,16,0.03356026,90,36,2
1243,0.7149297,5,0.154200963,91,1,2
1244,0.480235904,10,0.0317274,100,176,1
1245,0.511042178,3,0.001722252,91,24,2
1247,0.745241404,11,0.127184489,100,24,2
1249,0.828796744,7,0.113685102,100,24,2
1253,0.578556597,4,0.001882315,91,176,1
1254,0.523820579,5,0.029618868,94,24,2
1256,0.57568568,12,0.038044879,90,152,1
1257,0.47127983,5,0.066550268,100,121,1
1259,0.737032413,8,0.001317679,93,152,1
1261,0.445593923,21,0.015224546,100,176,1
1262,0.654667377,6,0.096714168,100,121,1
1264,0.439403445,12,0.022466014,93,176,1
1265,0.7273314,6,0.101038937,100,24,2
1266,0.786261022,16,0.110376952,100,121,1
1267,0.236783817,20,5.21E-04,100,61,2
1268,0.412973702,3,0.045147806,100,176,1
1269,0.250249505,5,0.001866498,90,121,1
1271,0.513539016,25,0.026447698,100,24,2
1273,0.835831344,9,0.218564483,100,24,2
1274,0.383174181,9,0.0165844,100,152,1
1276,0.526334882,14,0.030765518,100,176,1
1278,0.406061292,17,0.014134692,100,24,2
1280,0.676091373,10,0.040472641,100,121,1
1282,0.415669084,19,0.010741762,93,176,1
1284,0.521728396,7,0.042560171,100,176,1
1285,0.380853266,9,0.020515366,91,61,2
1286,0.704718888,14,0.029521486,92,176,1
1288,0.589528561,23,0.063869776,90,176,1
1292,0.332752824,17,0.011269442,100,176,1
1293,0.858915865,18,0.227054374,100,24,2
1295,0.619977951,9,0.088078596,90,4,2
1296,0.431872517,17,0.021779464,100,176,1
1297,0.479377091,15,0.018221669,100,61,2
1299,0.718085885,10,0.030121971,100,176,1
1300,0.783973277,19,0.173752649,100,1,2
1301,0.686949313,9,0.03965082,93,176,1
1302,0.583454549,4,0.075504854,100,176,1
1303,0.405811936,6,0.001079775,92,24,2
1305,0.742131889,7,0.139594513,100,24,2
1307,0.700172126,6,0.203419529,100,176,1
1309,0.810150623,7,0.109036094,100,24,2
1310,0.472146332,7,0.037766501,100,176,1
1313,0.510751486,7,0.019758257,100,176,1
1314,0.664771736,12,0.026475908,100,176,1
1316,0.582275033,6,0.06049116,100,176,1
1318,0.408388078,18,0.014210783,90,176,1
1321,0.684437931,5,0.182415577,100,4,2
1322,0.246751487,9,0.001458042,95,61,2
1323,0.551919341,7,0.044487002,90,176,1
1325,0.488859892,3,0.001849791,100,176,1
1327,0.795567393,15,0.22983811,100,4,2
1328,0.617859304,10,0.032324938,100,176,1
1329,0.604286134,6,0.047185913,100,176,1
1330,0.247792691,9,0.002996423,100,61,2
1331,0.324928254,5,0.010704611,100,24,2
1333,0.520515561,18,0.038823365,94,24,2
1334,0.46122241,18,0.012445577,100,121,1
1335,0.590622067,22,0.013083981,100,152,1
1336,0.580377758,8,0.066933825,90,1,2
1337,0.830319881,5,0.226824575,100,24,2
1338,0.804743588,4,0.382438168,100,24,2
1340,0.526155293,6,0.020215925,100,176,1
1342,0.616501689,16,0.094745473,100,61,2
1345,0.311629295,6,0.012445262,91,61,2
1349,0.465330273,7,0.021258437,100,176,1
1351,0.560701668,6,0.049341144,90,152,1
1353,0.389712632,9,0.018332408,92,152,1
1358,0.83411938,5,0.047170092,100,36,2
1359,0.212016255,25,0.003550098,100,61,2
1360,0.679586112,5,0.165596273,100,4,2
1364,0.804596782,10,0.201384503,100,4,2
1365,0.528892636,5,0.060278672,90,121,1
1366,0.588579357,5,0.030290166,93,176,1
1369,0.518177509,8,0.038843071,100,24,2
1370,0.510574043,9,0.044620771,100,121,1
1375,0.728331923,14,0.164571956,90,4,2
1376,0.774325967,4,0.116353194,100,24,2
1378,0.493694186,15,0.029111141,100,176,1
1379,0.659093499,13,0.051261631,100,176,1
1380,0.484301388,13,0.022759387,95,176,1
1382,0.729000211,8,0.118166558,94,24,2
1383,0.454284281,13,0.025718197,100,24,2
1384,0.706960797,13,0.090030798,91,61,2
1386,0.478544265,3,0.003420966,100,176,1
1388,0.775563478,4,0.203116949,100,24,2
1389,0.751273274,11,0.202530553,100,4,2
1390,0.649246454,4,0.020960682,100,4,2
1392,0.378880888,6,0.027975469,100,61,2
1393,0.488388956,8,0.037321038,100,176,1
1394,0.454794109,4,0.003520314,100,176,1
1397,0.699145317,14,0.138023047,92,24,2
1398,0.52104795,10,0.015082064,91,176,1
1399,0.817291558,14,0.185469109,100,1,2
1401,0.517580688,11,0.068955758,100,24,2
1404,0.623781383,6,0.079946195,95,176,1
1406,0.492818505,7,0.054902841,100,176,1
1407,0.52894485,5,0.037057909,100,24,2
1408,0.5563972,3,0.006053569,93,176,1
1409,0.521270514,13,0.035498992,100,176,1
1411,0.479260743,13,0.074921962,100,4,2
1414,0.251575738,7,0.001598753,100,61,2
1415,0.690818071,3,0.069370077,100,24,2
1416,0.639891922,12,0.11110115,100,1,2
1418,0.488854021,7,0.024264335,90,176,1
1419,0.458433926,3,4.06E-05,91,152,1
1420,0.531171799,17,0.033036107,90,176,1
1424,0.568431973,8,0.077485194,90,24,2
1426,0.857711673,19,0.199307274,100,1,2
1427,0.790324509,10,0.191134302,100,4,2
1428,0.468031049,12,0.029806052,100,176,1
1429,0.551226616,3,0.00549061,100,176,1
1431,0.757986724,20,0.115019866,100,4,2
1432,0.473153144,3,8.48E-04,94,176,1
1433,0.819561481,7,0.279411861,100,1,2
1434,0.558400273,20,0.04260549,100,24,2
1436,0.284570217,4,0.001596626,93,61,2
1440,0.442687243,8,0.020909842,90,152,1
1443,0.360651284,2,6.05E-04,90,176,1
1445,0.630459011,14,0.008281124,100,24,2
1446,0.649169803,5,0.11351408,90,1,2
1447,0.38092196,11,0.007489227,91,176,1
1449,0.571027279,7,0.033709487,93,4,2
1451,0.517494559,21,0.033016661,92,176,1
1452,0.595256448,5,0.10153102,100,1,2
1453,0.690558612,9,0.067503374,100,176,1
1454,0.871414661,5,0.210297384,100,5,2
1456,0.32855016,8,0.007795698,100,61,2
1457,0.496871233,3,0.017328952,90,176,1
1458,0.514654994,6,0.039885822,100,176,1
1459,0.582582891,5,0.034452742,100,176,1
1463,0.412041456,12,0.011859773,90,152,1
1465,0.257364929,9,0.012887455,91,61,2
1467,0.373453408,15,0.011490209,100,61,2
1469,0.502013028,3,0.02011834,100,176,1
1471,0.288750708,5,0.003014531,100,152,1
1474,0.686959028,5,0.153441301,100,4,2
1475,0.604358971,10,0.032471304,100,176,1
1476,0.538872898,4,0.005795889,100,176,1
1477,0.628619671,6,0.088462133,93,176,1
1478,0.875849128,21,0.166401586,100,24,2
1481,0.239367142,4,0.00246621,100,61,2
1485,0.577345669,2,0.001713451,100,176,1
1488,0.698316455,13,0.161824691,91,1,2
1489,0.751275063,12,0.093807051,100,1,2
1490,0.582717001,6,0.045836268,93,176,1
1492,0.772427201,4,0.126302006,100,24,2
1494,0.526356518,7,0.044892276,100,176,1
1495,0.797934055,19,0.176383729,100,1,2
1497,0.460959256,17,0.017825853,100,176,1
1499,0.412085891,5,0.029913018,95,176,1
1501,0.577358484,6,0.084346872,100,176,1
1503,0.321686685,16,0.006675928,100,61,2
1507,0.629982531,4,0.012745439,91,152,1
1509,0.572160661,5,0.003215527,100,24,2
1510,0.474566787,6,0.034499452,100,176,1
1511,0.53908062,7,0.04457254,96,176,1
1515,0.629985631,17,0.063793828,95,61,2
1518,0.43883875,14,0.031037346,94,152,1
1519,0.273861766,22,0.002686531,92,176,1
1521,0.58339715,8,0.020349401,100,176,1
1522,0.565961182,10,0.038982538,92,176,1
1525,0.832538724,4,0.179548062,100,24,2
1529,0.81642884,13,0.165260032,100,1,2
1532,0.517250478,5,0.004616127,91,176,1
1534,0.569516003,9,0.022495886,100,176,1
1535,0.248062313,2,1.80E-04,90,176,1
1536,0.729122758,5,0.229034376,100,4,2
1538,0.562857866,10,0.042083908,100,24,2
1539,0.482446849,11,0.025354291,100,176,1
1541,0.486593306,17,0.018438037,100,176,1
1542,0.372654438,9,0.013289488,93,176,1
1544,0.574959815,6,0.016620398,95,176,1
1545,0.796953857,5,0.235067715,100,24,2
1546,0.516247988,18,0.02442991,91,176,1
1547,0.457862318,11,0.006945043,100,176,1
1550,0.519705176,6,0.012993062,100,176,1
1551,0.584401071,3,0.009990826,100,176,1
1552,0.569815576,12,0.085830341,93,176,1
1553,0.356678993,21,0.029369446,90,61,2
1554,0.48465845,7,0.020828875,100,176,1
1555,0.717142105,14,0.094870729,100,24,2
1556,0.47325471,9,0.016861939,100,176,1
1557,0.75620085,9,0.078328238,92,24,2
1559,0.574807942,5,6.17E-04,100,176,1
1561,0.734980464,20,0.11399292,94,24,2
1562,0.787163377,7,0.195237096,100,1,2
1563,0.542002559,4,0.052380976,93,176,1
1564,0.470095187,5,0.028362944,93,176,1
1565,0.315836072,16,0.002372984,91,24,2
1567,0.328394264,8,0.006704142,93,24,2
1568,0.718484938,5,0.096936636,100,176,1
1569,0.55253911,16,0.020852835,90,176,1
1570,0.768644094,11,0.191177986,100,1,2
1571,0.538972795,10,0.034426323,90,176,1
1576,0.663909614,11,0.023494273,100,176,1
1578,0.271897703,8,0.00341416,100,176,1
1579,0.30639115,6,0.003620542,100,61,2
1580,0.495498508,9,0.077846212,94,4,2
1581,0.750900149,9,0.140730216,95,24,2
1582,0.346309125,8,0.008649594,92,24,2
1585,0.594260991,24,0.115136693,100,4,2
1586,0.369998664,26,0.013607396,100,176,1
1588,0.367982775,6,0.001576018,100,24,2
1589,0.773665845,11,0.15679261,100,24,2
1591,0.503931999,4,0.044248587,100,176,1
1593,0.470787346,11,0.026529309,100,176,1
1594,0.537323713,5,0.057186796,93,61,2
1595,0.686147511,5,0.169975978,100,24,2
1598,0.438113332,11,0.023062032,100,61,2
1599,0.209662467,5,0.001379619,100,61,2
1600,0.534253597,6,0.032440372,90,176,1
1602,0.210377455,11,4.73E-04,100,61,2
1603,0.599603951,5,0.0793427,100,1,2
1605,0.362689227,4,0.003016286,93,176,1
1606,0.772614896,5,0.167351418,100,1,2
1607,0.609287798,5,0.004223734,100,176,1
1608,0.521006286,20,0.035523259,100,176,1
1609,0.594583273,5,0.003442715,100,176,1
1610,0.804451585,13,0.175695317,100,24,2
1611,0.469414115,8,0.027050079,93,61,2
1612,0.533637822,15,0.017624627,100,176,1
1614,0.51630491,4,0.025461878,93,24,2
1616,0.377920806,17,0.009732366,95,152,1
1617,0.820380688,5,0.240459988,95,1,2
1620,0.352506399,13,0.009547266,100,24,2
1621,0.58013165,8,0.080212593,100,4,2
1622,0.525000036,6,0.036637149,100,176,1
1625,0.475766152,11,0.024235236,100,176,1
1626,0.536267757,8,0.008209007,93,176,1
1627,0.456249624,5,0.019809704,100,176,1
1628,0.23101306,20,0.003843114,100,61,2
1629,0.588109732,8,0.061412351,100,24,2
1633,0.555386603,11,0.046399384,100,176,1
1634,0.414426476,11,0.007128942,90,176,1
1636,0.568728864,8,0.058147059,94,176,1
1637,0.771945,8,0.19746744,100,4,2
1639,0.35638994,14,0.01227825,100,176,1
1641,0.809943318,5,0.233242953,100,24,2
1642,0.482995749,5,0.020947295,100,24,2
1644,0.597107887,5,0.003759193,93,176,1
1645,0.635104239,18,0.066909445,100,176,1
1646,0.358777344,4,0.022061732,93,61,2
1647,0.517427802,4,0.004522128,100,176,1
1649,0.594612479,14,0.05377826,100,176,1
1650,0.547317207,10,0.031853236,100,176,1
1651,0.763329148,6,0.191796386,100,4,2
1652,0.741256833,10,0.074041351,100,24,2
1653,0.744553447,5,0.076345458,100,24,2
1655,0.755824804,11,0.178936294,100,24,2
1656,0.512792468,3,0.007993356,100,176,1
1657,0.586973846,3,0.004495613,91,176,1
1658,0.533562243,12,0.054834643,100,61,2
1660,0.803820908,14,0.179300123,100,24,2
1661,0.662279248,4,0.226568739,100,4,2
1662,0.377381116,12,0.031017429,91,152,1
1666,0.787899792,11,0.162935741,100,24,2
1669,0.361518562,4,0.023895632,100,61,2
1671,0.421249926,8,0.020005358,100,152,1
1672,0.38910675,5,0.014935963,90,24,2
1673,0.516237199,13,0.029723546,100,176,1
1674,0.206032127,5,0.003108522,92,61,2
1676,0.495669812,18,0.013295964,94,176,1
1678,0.282577366,5,0.006633992,100,61,2
1680,0.689935386,4,0.141056305,100,24,2
1682,0.709588826,12,0.185702894,100,4,2
1683,0.728234291,10,0.133573011,100,4,2
1684,0.353874296,6,0.018065819,100,61,2
1687,0.504802823,6,0.061187653,100,176,1
1689,0.624291718,4,0.0502046,100,24,2
1692,0.413763404,4,0.02148241,100,176,1
1693,0.515403926,12,0.028022981,100,176,1
1695,0.718491435,5,0.153285331,93,1,2
1696,0.499488652,11,0.033387125,100,176,1
1697,0.466787308,5,0.035949471,100,24,2
1699,0.436908245,4,0.016271919,100,176,1
1700,0.803457797,12,0.095137269,100,1,2
1702,0.516843975,7,0.035044899,93,176,1
1704,0.389695615,18,0.008993169,92,24,2
1705,0.66400677,8,0.060248743,100,176,1
1706,0.631718934,8,0.01626897,95,152,1
1707,0.326092988,23,0.005758298,93,61,2
1708,0.456078261,14,0.031263052,100,176,1
1709,0.504249334,2,0.023449519,100,176,1
1714,0.426157981,3,0.008485946,100,176,1
1715,0.450948209,5,0.048382107,100,1,2
1716,0.464613765,3,0.005930827,100,176,1
1719,0.605841517,12,0.0499415,100,176,1
1720,0.452369869,14,0.01608082,91,176,1
1721,0.878096819,9,0.222266371,93,24,2
1723,0.48182258,3,0.013886085,100,176,1
1724,0.669114947,4,0.028558385,100,176,1
1728,0.627829969,5,0.029621384,95,190,1
1729,0.605209112,4,0.018200944,100,176,1
1731,0.656463027,17,0.077030673,100,24,2
1732,0.769967377,12,0.089761418,100,24,2
1733,0.471476734,16,0.023135757,100,24,2
1735,0.46343419,13,0.024847553,100,176,1
1736,0.252717406,18,0.008250098,100,61,2
1739,0.744512796,21,0.156469888,100,4,2
1740,0.613971233,8,0.03616009,100,176,1
1741,0.538735569,7,0.042059423,100,121,1
1743,0.748035073,8,0.155020765,92,4,2
1745,0.222344667,5,1.66E-04,94,61,2
1746,0.512627482,8,0.02711866,100,176,1
1748,0.663251519,5,0.137799398,100,4,2
1752,0.494180828,2,0.003782624,100,176,1
1753,0.626644552,11,0.019837306,100,24,2
1754,0.397432566,7,0.019591053,100,176,1
1755,0.584952652,4,0.043342608,100,176,1
1756,0.520381033,5,7.95E-04,100,24,2
1757,0.776596248,10,0.155128926,100,4,2
1758,0.345249057,7,6.49E-04,100,24,2
1762,0.808958113,10,0.186078346,100,24,2
1763,0.545811057,14,0.007556267,100,121,1
1765,0.542422712,11,0.037411529,100,176,1
1766,0.786967933,12,0.14472857,100,1,2
1770,0.682616949,10,0.112872352,100,24,2
1771,0.301526874,5,0.006549955,93,24,2
1773,0.697545171,5,0.133542251,100,24,2
1782,0.54667592,10,0.030954508,100,176,1
1783,0.57214576,11,0.041015957,100,176,1
1784,0.696504116,16,0.093599891,100,24,2
1785,0.680188477,14,0.044431035,100,24,2
1786,0.40321219,17,0.009897993,92,176,1
1787,0.555437803,5,0.011150383,100,24,2
1789,0.58867228,5,0.040079553,100,176,1
1790,0.807031274,11,0.224462159,100,1,2
1793,0.774690211,10,0.148774656,100,24,2
1794,0.795032382,10,0.169136454,100,1,2
1797,0.343354136,24,0.007220503,90,24,2
1798,0.853918552,11,0.24319562,100,1,2
1800,0.819719076,13,0.181211951,100,1,2
1802,0.721446455,12,0.153804264,100,1,2
1803,0.513325036,5,0.001674383,100,176,1
1804,0.80685389,12,0.160534285,100,4,2
1807,0.787609577,14,0.183714816,100,24,2
1808,0.757213056,12,0.097679971,100,24,2
1809,0.810753167,11,0.135105095,100,24,2
1811,0.618964553,5,0.134933847,100,176,1
1812,0.573854029,12,0.026598443,94,24,2
1813,0.321628243,8,0.002584889,100,61,2
1815,0.354164332,4,0.007143719,100,176,1
1819,0.650075018,3,4.80E-04,91,152,1
1820,0.535805047,11,0.018814488,90,176,1
1823,0.50279969,9,0.031182859,100,176,1
1824,0.692710221,3,0.006988593,100,176,1
1825,0.41471085,4,0.025248296,100,176,1
1826,0.468576789,4,0.032808778,92,176,1
1827,0.25393194,6,0.0028023,100,61,2
1828,0.55720681,4,0.095188178,100,24,2
1829,0.857668281,14,0.050102815,100,36,2
1830,0.528373122,8,0.042281824,91,152,1
1834,0.526217341,5,0.040551065,100,176,1
1835,0.508232057,8,0.010982458,92,152,1
1836,0.6897856,5,0.00124202,100,176,1
1837,0.855634689,22,0.11893034,100,24,2
1838,0.776054978,12,0.136953325,95,4,2
1841,0.55043745,12,0.056176469,100,176,1
1842,0.269456923,7,0.002544924,92,61,2
1843,0.658244431,4,0.191522838,100,4,2
1844,0.544265747,5,0.062005603,91,176,1
1846,0.585711241,14,0.085449348,90,4,2
1847,0.447008222,15,0.012789312,100,176,1
1848,0.630776465,14,0.059706794,100,176,1
1849,0.247145146,3,0.001288026,100,24,2
1854,0.504651666,16,0.016692969,91,176,1
1855,0.497290224,5,0.064664957,100,176,1
1856,0.852881193,18,0.039638547,100,36,2
1857,0.444273204,10,0.020931795,94,176,1
1858,0.571109056,3,0.02317648,100,176,1
1860,0.302182913,4,0.010021784,100,61,2
1863,0.457257211,14,0.022391137,100,176,1
1864,0.413859934,5,0.018341701,100,152,1
1865,0.863392413,4,0.196875597,100,24,2
1866,0.668615997,10,0.023127646,94,176,1
1867,0.512260199,5,0.031957794,100,24,2
1868,0.485600621,13,0.017933709,100,24,2
1869,0.459830493,12,0.016334916,93,152,1
1872,0.646653712,6,0.102421504,90,176,1
1873,0.356993705,4,0.002722349,100,176,1
1874,0.491451621,10,0.017200185,94,176,1
1875,0.55306077,4,0.006033944,100,176,1
1876,0.595622718,9,0.106658063,100,176,1
1877,0.360598892,15,0.011660681,93,176,1
1879,0.572910786,12,0.041286987,91,176,1
1880,0.47614193,13,0.023359542,100,176,1
1882,0.455545366,6,0.011905683,100,176,1
1884,0.699930549,20,0.102412153,100,24,2
1886,0.582740486,14,0.028532546,94,176,1
1888,0.615525365,4,0.004039748,100,152,1
1889,0.560956597,11,0.012540474,100,176,1
1894,0.496690482,4,0.066688464,95,176,1
1896,0.810965478,20,0.146365271,100,1,2
1897,0.39474991,14,0.01983996,92,176,1
1899,0.42229408,9,0.020664214,100,176,1
1901,0.549697459,14,0.074960864,93,176,1
1905,0.76397568,18,0.028915822,100,36,2
1907,0.437437266,13,0.027330213,100,176,1
1908,0.547490299,4,0.073144584,100,176,1
1909,0.204879984,8,0.00223703,100,61,2
