ID,B2,B3,B4,B5,B6,B7,Class,nbr,ndsi,ndvi,Season
2_1_4_514,0.09563041,0.09282468,0.082309105,0.2985621,0.21922375,0.12609255,ag,0.40614074,-0.40506235,0.5677851,2
2_1_4_515,0.09268322,0.08858073,0.07339681,0.29988244,0.20151703,0.11086148,ag,0.46019176,-0.38930428,0.60674584,2
2_1_4_516,0.09268322,0.08858073,0.07339681,0.29988244,0.20151703,0.11086148,ag,0.46019176,-0.38930428,0.60674584,2
2_1_4_517,0.09383851,0.089075856,0.07327892,0.29839706,0.20363902,0.11095579,ag,0.4578966,-0.3913814,0.60568386,2
2_1_4_518,0.095913336,0.09235313,0.082426995,0.29240838,0.21681884,0.12404131,ag,0.40429148,-0.4025776,0.5601963,2
2_1_4_519,0.094569415,0.09143361,0.07905541,0.29969382,0.2099342,0.11748677,ag,0.43675822,-0.39320922,0.5825448,2
2_1_4_520,0.094569415,0.09143361,0.07905541,0.29969382,0.2099342,0.11748677,ag,0.43675822,-0.39320922,0.5825448,2
2_1_4_521,0.09442795,0.09093848,0.07808873,0.29891577,0.2075293,0.11548267,ag,0.4426491,-0.3906312,0.5857411,2
2_1_4_522,0.09494666,0.09178727,0.07914972,0.30827603,0.21205619,0.11847702,ag,0.44475138,-0.39582527,0.591407,2
2_1_4_523,0.094592996,0.09282468,0.080894455,0.3165989,0.2114196,0.11680301,ag,0.46099445,-0.38980162,0.59297705,2
2_1_4_524,0.094993815,0.092942566,0.08296928,0.32364857,0.2130936,0.116425775,ag,0.47088134,-0.39260402,0.59190536,2
2_1_4_525,0.094993815,0.092942566,0.08296928,0.32364857,0.2130936,0.116425775,ag,0.47088134,-0.39260402,0.59190536,2
2_1_4_526,0.09551252,0.09209378,0.08075299,0.32857627,0.21533346,0.11751034,ag,0.4731501,-0.4008743,0.60543746,2
2_1_4_527,0.09546536,0.09240028,0.08013998,0.324686,0.21606436,0.11892499,ag,0.46383208,-0.40090197,0.60407686,2
2_1_4_528,0.096007645,0.09313119,0.08360587,0.3138639,0.21931806,0.12361692,ag,0.43486932,-0.40386358,0.5793095,2
2_1_4_529,0.09685644,0.09419218,0.086317286,0.3008491,0.22349128,0.12915763,ag,0.39927626,-0.40700608,0.55410755,2
2_1_4_530,0.09685644,0.09419218,0.086317286,0.3008491,0.22349128,0.12915763,ag,0.39927626,-0.40700608,0.55410755,2
2_1_4_531,0.09574829,0.09103279,0.08021071,0.2912059,0.2175969,0.124088466,ag,0.4024072,-0.41008407,0.5680823,2
2_1_4_532,0.09400356,0.088038445,0.07400982,0.30040115,0.20790654,0.11494039,ag,0.4465259,-0.40503508,0.60466,2
2_1_4_533,0.09258891,0.089052275,0.07280737,0.3151135,0.19986661,0.107961446,ag,0.48963442,-0.38354826,0.6246277,2
2_1_4_534,0.09548894,0.09188158,0.08249773,0.2865847,0.21127813,0.121329896,ag,0.4051211,-0.3938404,0.5529577,2
2_1_4_535,0.09548894,0.09188158,0.08249773,0.2865847,0.21127813,0.121329896,ag,0.4051211,-0.3938404,0.5529577,2
2_1_4_536,0.09862475,0.09402713,0.08846284,0.27708563,0.22551894,0.13467477,ag,0.34585854,-0.41149563,0.51599944,2
2_1_4_537,0.09803531,0.09282468,0.086529486,0.2804917,0.22707507,0.13651381,ag,0.34526616,-0.41966394,0.5284769,2
2_1_4_538,0.096620664,0.09216451,0.085279875,0.28075206,0.2211571,0.13210483,ag,0.36004543,-0.4116939,0.53403044,2
2_1_4_539,0.097139366,0.09348485,0.08728396,0.280969,0.2258962,0.13540567,ag,0.34959698,-0.41458738,0.5259565,2
2_1_4_540,0.097139366,0.09348485,0.08728396,0.280969,0.2258962,0.13540567,ag,0.34959698,-0.41458738,0.5259565,2
2_1_4_541,0.09565398,0.09117425,0.081413165,0.28535134,0.21582858,0.12590393,ag,0.38770908,-0.4060364,0.55604666,2
2_1_4_542,0.09317835,0.08664737,0.07276022,0.29377586,0.20288453,0.11286557,ag,0.44488898,-0.4014658,0.60298467,2
2_1_4_543,0.0960548,0.091858,0.082945704,0.28917825,0.21960099,0.12621045,ag,0.39232603,-0.41014385,0.5542039,2
2_1_4_544,0.09872652,0.09218809,0.08332294,0.28297737,0.22400999,0.13729188,ag,0.346648,-0.41689658,0.5450567,2
2_1_4_545,0.092140935,0.08605793,0.069034964,0.3296137,0.19866416,0.108338684,ag,0.505249,-0.39549524,0.6536551,2
2_1_4_546,0.09244744,0.089783184,0.073019564,0.31117606,0.19937149,0.10791429,ag,0.48500705,-0.37899545,0.6198834,2
2_1_4_547,0.09157507,0.08973603,0.07110979,0.32041845,0.19500963,0.10312805,ag,0.51302606,-0.369711,0.6367578,2
2_1_4_548,0.09157507,0.08973603,0.07110979,0.32041845,0.19500963,0.10312805,ag,0.51302606,-0.369711,0.6367578,2
2_1_4_549,0.09381494,0.0911271,0.07726352,0.31244925,0.20979275,0.11687375,ag,0.45554397,-0.39434305,0.6034848,2
2_1_4_550,0.09527674,0.09004253,0.07860744,0.29559132,0.21398954,0.121942915,ag,0.41589022,-0.4076774,0.57986265,2
2_1_4_551,0.09544179,0.090914905,0.07889037,0.30070764,0.21408385,0.120622575,ag,0.42742026,-0.40383425,0.58434784,2
2_1_4_552,0.09544179,0.090914905,0.07889037,0.30070764,0.21408385,0.120622575,ag,0.42742026,-0.40383425,0.58434784,2
2_1_4_553,0.09534747,0.090301886,0.07827735,0.29125306,0.2099578,0.118783526,ag,0.42061988,-0.39850807,0.5763415,2
2_1_4_554,0.09442795,0.091928735,0.07860744,0.29867998,0.20814233,0.11659082,ag,0.43848294,-0.3872869,0.5833021,2
2_1_4_555,0.09485235,0.09296615,0.0795977,0.30752155,0.21064153,0.116826594,ag,0.44938326,-0.3875903,0.58876914,2
2_1_4_556,0.09638488,0.094993815,0.085775,0.30323043,0.22455227,0.1277194,ag,0.40726557,-0.4054453,0.5590036,2
2_1_4_557,0.09638488,0.094993815,0.085775,0.30323043,0.22455227,0.1277194,ag,0.40726557,-0.4054453,0.5590036,2
2_1_4_558,0.09725726,0.096031226,0.08799129,0.3072622,0.22943282,0.1309731,ag,0.40227044,-0.4098812,0.5547602,2
2_1_4_559,0.097634494,0.09558325,0.08796771,0.30995002,0.22926778,0.13196336,ag,0.4027637,-0.41152564,0.55785984,2
2_1_4_560,0.09808247,0.095819026,0.09004253,0.30570608,0.23127186,0.13488697,ag,0.3877027,-0.41411376,0.54495084,2
2_1_4_561,0.09850686,0.09506454,0.086199395,0.29700598,0.22978649,0.13347232,ag,0.37988827,-0.41471913,0.55011386,2
2_1_4_562,0.09850686,0.09506454,0.086199395,0.29700598,0.22978649,0.13347232,ag,0.37988827,-0.41471913,0.55011386,2
2_1_4_563,0.095819026,0.091905154,0.079786316,0.3031833,0.21879935,0.12366407,ag,0.42057005,-0.408408,0.5833282,2
2_1_4_564,0.094569415,0.09034904,0.07761718,0.29945806,0.21222124,0.1201746,ag,0.42723903,-0.4027897,0.5883199,2
2_1_4_565,0.09494666,0.09077343,0.07790011,0.30080196,0.21191472,0.11951443,ag,0.43131208,-0.40021813,0.5885942,2
2_1_4_566,0.096196264,0.09350843,0.08325221,0.29283276,0.21915302,0.12644622,ag,0.3968397,-0.40185508,0.55726916,2
2_1_4_567,0.096196264,0.09350843,0.08325221,0.29283276,0.21915302,0.12644622,ag,0.3968397,-0.40185508,0.55726916,2
2_1_4_568,0.09822393,0.096031226,0.09119783,0.28582862,0.23662396,0.14285617,ag,0.33351418,-0.42263803,0.5162258,2
2_1_4_569,0.09725726,0.09423933,0.08992465,0.2880198,0.22973932,0.1390602,ag,0.34878618,-0.41823742,0.5241383,2
2_1_4_570,0.098742634,0.09402713,0.09084417,0.2866747,0.23063527,0.13934313,ag,0.3458343,-0.4207698,0.51873046,2
2_1_4_571,0.098742634,0.09428649,0.08865146,0.28545982,0.23414832,0.14106429,ag,0.33854014,-0.42584354,0.52606905,2
2_1_4_572,0.098742634,0.09428649,0.08865146,0.28545982,0.23414832,0.14106429,ag,0.33854014,-0.42584354,0.52606905,2
2_1_4_573,0.09574829,0.09131572,0.08013998,0.30087268,0.21752617,0.123947,ag,0.4164724,-0.40865716,0.5793317,2
2_1_4_574,0.09282468,0.08761405,0.07410413,0.3025231,0.2015642,0.11119156,ag,0.46247223,-0.39404812,0.60648555,2
2_1_4_575,0.09414502,0.08933521,0.07931476,0.29495475,0.21212693,0.12104697,ag,0.41804582,-0.40732053,0.57616234,2
2_1_4_576,0.10301017,0.09657351,0.08879293,0.2872213,0.23089463,0.1397911,ag,0.3452598,-0.41018072,0.5277151,2
2_1_4_577,0.09482877,0.08987749,0.07495292,0.33699346,0.20866102,0.11395013,ag,0.4946147,-0.39788342,0.6361035,2
2_1_4_578,0.09350843,0.090089686,0.07349112,0.31308585,0.20337966,0.109776914,ag,0.48079178,-0.3860368,0.6197853,2
2_1_4_579,0.09320192,0.092117354,0.0756131,0.31824932,0.20462927,0.11034278,ag,0.48509187,-0.37915146,0.6160431,2
2_1_4_580,0.09320192,0.092117354,0.0756131,0.31824932,0.20462927,0.11034278,ag,0.48509187,-0.37915146,0.6160431,2
2_1_4_581,0.095913336,0.09199947,0.079456225,0.31023297,0.21825707,0.12281528,ag,0.4327871,-0.4069458,0.5922072,2
2_1_4_582,0.09586618,0.09086775,0.07962127,0.29316285,0.2180213,0.12566817,ag,0.39990994,-0.41164798,0.57282907,2
2_1_4_583,0.09624342,0.09157507,0.08065868,0.29412952,0.22103922,0.12833242,ag,0.39245453,-0.41413382,0.5695773,2
2_1_4_584,0.09624342,0.09157507,0.08065868,0.29412952,0.22103922,0.12833242,ag,0.39245453,-0.41413382,0.5695773,2
2_1_4_585,0.094781615,0.09141003,0.07881963,0.28646684,0.2130936,0.12232015,ag,0.40154576,-0.39961284,0.56845033,2
2_1_4_586,0.094569415,0.09122141,0.078961104,0.2924791,0.20925047,0.11838271,ag,0.42373466,-0.39281234,0.57483816,2
2_1_4_587,0.09574829,0.093437694,0.081413165,0.3140761,0.21542777,0.120528266,ag,0.44534257,-0.39496186,0.5882914,2
2_1_4_588,0.096219845,0.09504097,0.08596362,0.29747754,0.22132215,0.12663484,ag,0.40282413,-0.3991653,0.5516203,2
2_1_4_589,0.096219845,0.09504097,0.08596362,0.29747754,0.22132215,0.12663484,ag,0.40282413,-0.3991653,0.5516203,2
2_1_4_590,0.098554015,0.097327985,0.093366966,0.28920183,0.23414832,0.13663171,ag,0.3582858,-0.41276053,0.5118945,2
2_1_4_591,0.09796458,0.09617269,0.09034904,0.30221662,0.2306117,0.13547641,ag,0.3809524,-0.41139972,0.53969973,2
2_1_4_592,0.09942639,0.0969979,0.09242386,0.29860926,0.23619956,0.13908377,ag,0.36446887,-0.41777527,0.5272837,2
2_1_4_593,0.09711579,0.09405071,0.084784746,0.2856416,0.22471732,0.13274142,ag,0.36545503,-0.40991127,0.54223156,2
2_1_4_594,0.09711579,0.09405071,0.084784746,0.2856416,0.22471732,0.13274142,ag,0.36545503,-0.40991127,0.54223156,2
2_1_4_595,0.09546536,0.09244744,0.08103592,0.3023581,0.21620584,0.12246162,ag,0.42346546,-0.40096253,0.5772708,2
2_1_4_596,0.09405071,0.09074986,0.07738141,0.30688497,0.20576099,0.11364363,ag,0.4595201,-0.3878817,0.59725124,2
2_1_4_597,0.0958426,0.092140935,0.08115381,0.2905693,0.21806845,0.1251023,ag,0.39807147,-0.4059436,0.5633642,2
2_1_4_598,0.0967857,0.094758034,0.086199395,0.27672932,0.22497666,0.13321297,ag,0.35008916,-0.40727088,0.52497894,2
2_1_4_599,0.0967857,0.094758034,0.086199395,0.27672932,0.22497666,0.13321297,ag,0.35008916,-0.40727088,0.52497894,2
2_1_4_600,0.09841255,0.094781615,0.09131572,0.28446186,0.2391939,0.14698224,ag,0.3186499,-0.4324038,0.5139906,2
2_1_4_601,0.09688001,0.09400356,0.08664737,0.28658795,0.22426935,0.13149181,ag,0.3709726,-0.4092896,0.5356958,2
2_1_4_602,0.09841255,0.09412144,0.08860431,0.28938657,0.23058811,0.13792847,ag,0.35444131,-0.42027304,0.5311828,2
2_1_4_603,0.09869548,0.09534747,0.08961814,0.28621912,0.23523289,0.14353992,ag,0.33199814,-0.42315102,0.52310133,2
2_1_4_604,0.09869548,0.09534747,0.08961814,0.28621912,0.23523289,0.14353992,ag,0.33199814,-0.42315102,0.52310133,2
2_1_4_605,0.096125536,0.09270679,0.08228553,0.29339862,0.21943595,0.12703566,ag,0.39569312,-0.40599746,0.56194305,2
2_1_4_606,0.09485235,0.0888165,0.07818304,0.28580666,0.20981632,0.12298033,ag,0.39831585,-0.40517923,0.57041067,2
2_1_4_607,0.094899505,0.087849826,0.07726352,0.28493428,0.21137244,0.1234283,ag,0.39549652,-0.41281223,0.5733628,2
2_1_4_608,0.09970932,0.09565398,0.085279875,0.2865847,0.21672453,0.12941699,ag,0.37780547,-0.38757643,0.5413391,2
2_1_4_609,0.09518243,0.0911271,0.07483503,0.33890322,0.21229196,0.115199745,ag,0.4926272,-0.39933175,0.6382494,2
2_1_4_610,0.09548894,0.09291899,0.08162536,0.30834678,0.2175969,0.12371123,ag,0.42733973,-0.4015186,0.5813785,2
2_1_4_611,0.09433364,0.09247102,0.0808473,0.3071443,0.21266921,0.1201746,ag,0.4375414,-0.39391133,0.5832523,2
2_1_4_612,0.09433364,0.09247102,0.0808473,0.3071443,0.21266921,0.1201746,ag,0.4375414,-0.39391133,0.5832523,2
2_1_4_613,0.09379136,0.09063197,0.07820662,0.31171834,0.20785938,0.11562414,ag,0.45886898,-0.39273304,0.59886324,2
2_1_4_614,0.09534747,0.09166938,0.080187134,0.3075687,0.21483833,0.12130632,ag,0.43430457,-0.40184617,0.58640397,2
2_1_4_615,0.096620664,0.09362631,0.0831579,0.2960629,0.22108637,0.12802592,ag,0.3962306,-0.4050045,0.56142753,2
2_1_4_616,0.096620664,0.09362631,0.0831579,0.2960629,0.22108637,0.12802592,ag,0.3962306,-0.4050045,0.56142753,2
2_1_4_617,0.09501739,0.0930133,0.08193187,0.2920547,0.21266921,0.12099981,ag,0.41412184,-0.3914385,0.56184596,2
2_1_4_618,0.09452226,0.09195232,0.078961104,0.30247596,0.20903826,0.11607211,ag,0.44535828,-0.38900203,0.58598095,2
2_1_4_619,0.09577187,0.09383851,0.08146032,0.3113411,0.21589932,0.11982094,ag,0.44419533,-0.3940778,0.5852341,2
2_1_4_620,0.09614911,0.09473446,0.083747335,0.30554104,0.22155793,0.12588036,ag,0.41643897,-0.4009691,0.5697414,2
2_1_4_621,0.09614911,0.09473446,0.083747335,0.30554104,0.22155793,0.12588036,ag,0.41643897,-0.4009691,0.5697414,2
2_1_4_622,0.097941004,0.09596049,0.09195232,0.29365796,0.23365319,0.1395789,ag,0.35564625,-0.41773963,0.5230816,2
2_1_4_623,0.09685644,0.09471088,0.0852563,0.309785,0.22617912,0.13177474,ag,0.4031397,-0.40969878,0.56836766,2
2_1_4_624,0.0969979,0.09473446,0.085209146,0.3024524,0.22419861,0.12854461,ag,0.40350112,-0.4059289,0.5603941,2
2_1_4_625,0.09350843,0.09065555,0.07337323,0.32334206,0.20712848,0.112464756,ag,0.48387793,-0.39113224,0.63009626,2
2_1_4_626,0.09350843,0.09065555,0.07337323,0.32334206,0.20712848,0.112464756,ag,0.48387793,-0.39113224,0.63009626,2
2_1_4_627,0.09407429,0.091716535,0.07632042,0.32178596,0.20724638,0.11305419,ag,0.48001954,-0.38643536,0.6165828,2
2_1_4_628,0.09402713,0.09169296,0.07735783,0.3140761,0.20750572,0.11317208,ag,0.47022793,-0.38707644,0.6047464,2
2_1_4_629,0.094875924,0.093154766,0.08146032,0.29535556,0.21828064,0.124182776,ag,0.40800273,-0.40177152,0.5676386,2
2_1_4_630,0.097658075,0.09563041,0.09086775,0.27385312,0.23096536,0.14061631,ag,0.32146353,-0.4143806,0.50171345,2
2_1_4_631,0.097658075,0.09563041,0.09086775,0.27385312,0.23096536,0.14061631,ag,0.32146353,-0.4143806,0.50171345,2
2_1_4_632,0.098671906,0.09464015,0.09141003,0.28359407,0.23940611,0.14955218,ag,0.30946103,-0.43337098,0.51248515,2
2_1_4_633,0.09572472,0.093437694,0.08553923,0.28847092,0.22162865,0.13012432,ag,0.37828097,-0.40686974,0.5425834,2
2_1_4_634,0.09614911,0.09275395,0.082332686,0.29849136,0.22278395,0.12880397,ag,0.3971197,-0.41208997,0.56760776,2
2_1_4_635,0.09617269,0.09277753,0.08391238,0.29370514,0.22316119,0.13069017,ag,0.38411114,-0.41268656,0.55556947,2
2_1_4_636,0.09617269,0.09277753,0.08391238,0.29370514,0.22316119,0.13069017,ag,0.38411114,-0.41268656,0.55556947,2
2_1_4_637,0.09577187,0.09317835,0.08586931,0.28973368,0.22285469,0.13326012,ag,0.3699193,-0.4103253,0.54276556,2
2_1_4_638,0.09633773,0.08987749,0.082426995,0.28441846,0.22235957,0.13521706,ag,0.35555,-0.42429966,0.55061734,2
2_1_4_639,0.09739872,0.090820596,0.085091256,0.28619742,0.2257783,0.13724472,ag,0.35176638,-0.42627344,0.5416437,2
2_1_4_640,0.096408464,0.09157507,0.08136601,0.2870327,0.2183278,0.13137393,ag,0.3720275,-0.40900794,0.558272,2
2_1_4_641,0.0930133,0.088344954,0.071817115,0.34475046,0.21598339,0.11449242,ag,0.5013862,-0.4194103,0.65519583,2
2_1_4_642,0.0951117,0.09218809,0.0795977,0.3298023,0.2186343,0.12208438,ag,0.45966816,-0.4068118,0.6111495,2
2_1_4_643,0.09904914,0.09676213,0.08801487,0.30466866,0.23096536,0.13682033,ag,0.38018692,-0.40949643,0.5517262,2
2_1_4_644,0.09904914,0.09676213,0.08801487,0.30466866,0.23096536,0.13682033,ag,0.38018692,-0.40949643,0.5517262,2
2_1_4_645,0.101006076,0.09893126,0.09063197,0.30249953,0.2371191,0.1437757,ag,0.35566354,-0.4112117,0.5389229,2
2_1_4_646,0.09697432,0.094805196,0.08412458,0.30554104,0.22332624,0.12863892,ag,0.40743962,-0.40398723,0.5682217,2
2_1_4_647,0.095913336,0.0939564,0.08445466,0.2990808,0.21922375,0.12769583,ag,0.40158,-0.39998496,0.55959916,2
2_1_4_648,0.095913336,0.0939564,0.08445466,0.2990808,0.21922375,0.12769583,ag,0.40158,-0.39998496,0.55959916,2
2_1_4_649,0.09530032,0.09247102,0.08183756,0.29627508,0.20981632,0.11883068,ag,0.4274679,-0.38819125,0.56712604,2
2_1_4_650,0.096125536,0.093767785,0.08240342,0.3003304,0.21563996,0.12187218,ag,0.42268386,-0.3938886,0.56939566,2
2_1_4_651,0.09650277,0.095701136,0.08516199,0.30605975,0.22214736,0.12703566,ag,0.41335946,-0.39781916,0.5646357,2
2_1_4_652,0.09659708,0.09485235,0.08747259,0.30351338,0.22445796,0.13090236,ag,0.3973406,-0.40589234,0.55255383,2
2_1_4_653,0.09659708,0.09485235,0.08747259,0.30351338,0.22445796,0.13090236,ag,0.3973406,-0.40589234,0.55255383,2
2_1_4_654,0.09671497,0.09268322,0.08560996,0.29733607,0.22349128,0.13047798,ag,0.3900248,-0.4137211,0.5528876,2
2_1_4_655,0.09636131,0.09258891,0.08044648,0.31242567,0.21988392,0.12371123,ag,0.43269542,-0.40737945,0.5904699,2
2_1_4_656,0.094687305,0.09105637,0.07525943,0.3269966,0.21248057,0.11555341,ag,0.4777837,-0.40003106,0.6258133,2
2_1_4_657,0.092046626,0.08959456,0.0707797,0.34097806,0.19984303,0.104471974,ag,0.5309374,-0.38090587,0.6562071,2
2_1_4_658,0.092046626,0.08959456,0.0707797,0.34097806,0.19984303,0.104471974,ag,0.5309374,-0.38090587,0.6562071,2
2_1_4_659,0.093767785,0.092329554,0.077098474,0.3289535,0.20726995,0.1112623,ag,0.4945102,-0.38364682,0.6202532,2
2_1_4_660,0.09558325,0.09362631,0.08153105,0.31117606,0.2171725,0.1206933,ag,0.4410657,-0.39751178,0.58477426,2
2_1_4_661,0.09643204,0.093649894,0.08240342,0.29941088,0.22174655,0.1252202,ag,0.41021654,-0.4061449,0.56835866,2
2_1_4_662,0.097941004,0.09565398,0.08983034,0.28413266,0.23282798,0.14019191,ag,0.3392232,-0.4175998,0.5195763,2
2_1_4_663,0.097941004,0.09565398,0.08983034,0.28413266,0.23282798,0.14019191,ag,0.3392232,-0.4175998,0.5195763,2
2_1_4_664,0.098742634,0.09577187,0.09074986,0.28884816,0.23860447,0.14460091,ag,0.3327894,-0.4271612,0.52186334,2
2_1_4_665,0.095819026,0.09289541,0.07964485,0.31294438,0.22052051,0.123947,ag,0.43259582,-0.4072068,0.5942586,2
2_1_4_666,0.09433364,0.091810845,0.07808873,0.31666964,0.2147676,0.11788758,ag,0.45743588,-0.40106133,0.604372,2
2_1_4_667,0.09270679,0.08853357,0.07259517,0.3270909,0.20429918,0.10904601,ag,0.49994594,-0.39533013,0.636739,2
2_1_4_668,0.09270679,0.08853357,0.07259517,0.3270909,0.20429918,0.10904601,ag,0.49994594,-0.39533013,0.636739,2
2_1_4_669,0.09225882,0.08832137,0.07002522,0.3308633,0.19849911,0.104024,ag,0.5216048,-0.38413483,0.6506499,2
2_1_4_670,0.09449869,0.08891081,0.07716921,0.30141497,0.21538061,0.12401774,ag,0.4169807,-0.41562065,0.59232736,2
2_1_4_671,0.09659708,0.09169296,0.083040014,0.2860896,0.22344413,0.13165686,ag,0.36968055,-0.41807574,0.55007666,2
2_1_4_672,0.10078059,0.09148076,0.08181398,0.29882145,0.22511813,0.13712683,ag,0.3709032,-0.42210308,0.5701189,2
2_1_4_673,0.093496114,0.0851156,0.069484204,0.3557551,0.21823123,0.11243907,ag,0.5196904,-0.43882322,0.67319953,2
2_1_4_674,0.09643204,0.09360274,0.0843132,0.3215502,0.22740515,0.12823811,ag,0.4297846,-0.4168197,0.5845243,2
2_1_4_675,0.09838898,0.09527674,0.08867504,0.29823202,0.23690689,0.14033338,ag,0.3600344,-0.426361,0.54162097,2
2_1_4_676,0.09838898,0.09527674,0.08867504,0.29823202,0.23690689,0.14033338,ag,0.3600344,-0.426361,0.54162097,2
2_1_4_677,0.10190202,0.09996867,0.09829467,0.29523766,0.24617286,0.14837055,ag,0.33107394,-0.42238268,0.50044936,2
2_1_4_678,0.0951117,0.09268322,0.081083074,0.30752155,0.2121505,0.11864206,ag,0.44320887,-0.39190966,0.5826963,2
2_1_4_679,0.09454584,0.090089686,0.074269176,0.3116712,0.2049122,0.11145092,ag,0.4731974,-0.38922638,0.6151262,2
2_1_4_680,0.09454584,0.090089686,0.074269176,0.3116712,0.2049122,0.11145092,ag,0.4731974,-0.38922638,0.6151262,2
2_1_4_681,0.09388567,0.09016042,0.07443422,0.30945492,0.20231867,0.10930537,ag,0.47795734,-0.3834744,0.6122098,2
2_1_4_682,0.09617269,0.09310761,0.081083074,0.30931345,0.21587574,0.1206933,ag,0.43864462,-0.39732927,0.5846117,2
2_1_4_683,0.09770523,0.09541821,0.086505905,0.3103037,0.2272401,0.12965277,ag,0.4106109,-0.40854952,0.56399286,2
2_1_4_684,0.09704506,0.09421576,0.08367661,0.32041845,0.22382137,0.12663484,ag,0.4334687,-0.40751725,0.5858568,2
2_1_4_685,0.09704506,0.09421576,0.08367661,0.32041845,0.22382137,0.12663484,ag,0.4334687,-0.40751725,0.5858568,2
2_1_4_686,0.097327985,0.09350843,0.08270992,0.31485417,0.2266271,0.12812023,ag,0.42154568,-0.41581973,0.58391654,2
2_1_4_687,0.09515885,0.091622226,0.07848955,0.3145005,0.21604079,0.12158925,ag,0.44236594,-0.40439883,0.60055196,2
2_1_4_688,0.094380796,0.091810845,0.07940907,0.32904783,0.21670096,0.12104697,ag,0.4621268,-0.4048147,0.6111753,2
2_1_4_689,0.093154766,0.09084417,0.07669766,0.33487147,0.2109952,0.11484608,ag,0.4892524,-0.39806283,0.6272915,2
2_1_4_690,0.093154766,0.09084417,0.07669766,0.33487147,0.2109952,0.11484608,ag,0.4892524,-0.39806283,0.6272915,2
2_1_4_691,0.09485235,0.09298972,0.079786316,0.321951,0.21851642,0.11953801,ag,0.45847797,-0.40296704,0.60279363,2
2_1_4_692,0.095701136,0.093272656,0.081224546,0.3037963,0.2217937,0.124300666,ag,0.41928732,-0.40791738,0.57807714,2
2_1_4_693,0.09558325,0.093036875,0.082026176,0.2943417,0.22059125,0.12734216,ag,0.3960302,-0.4067058,0.564117,2
2_1_4_694,0.09596049,0.09464015,0.08553923,0.29339862,0.22186443,0.12786087,ag,0.3929591,-0.40196663,0.5485316,2
2_1_4_695,0.09596049,0.09464015,0.08553923,0.29339862,0.22186443,0.12786087,ag,0.3929591,-0.40196663,0.5485316,2
2_1_4_696,0.097327985,0.09593692,0.08992465,0.2922669,0.23179057,0.13561788,ag,0.36610094,-0.4145324,0.5294263,2
2_1_4_697,0.09551252,0.094380796,0.084784746,0.30450362,0.2227368,0.12682346,ag,0.41193834,-0.4047584,0.56441164,2
2_1_4_698,0.09320192,0.09225882,0.08021071,0.30964354,0.20851956,0.116520084,ag,0.45316738,-0.3865329,0.58850926,2
2_1_4_699,0.09249459,0.090820596,0.07584887,0.31549075,0.20012596,0.10767852,ag,0.49108535,-0.37568882,0.6123629,2
2_1_4_700,0.09249459,0.090820596,0.07584887,0.31549075,0.20012596,0.10767852,ag,0.49108535,-0.37568882,0.6123629,2
2_1_4_701,0.09148076,0.08919375,0.071487024,0.32355428,0.19291124,0.09944996,ag,0.52979213,-0.36765563,0.6380782,2
2_1_4_702,0.0932255,0.08971245,0.07400982,0.3257234,0.20821305,0.11328997,ag,0.48388833,-0.39775246,0.62970394,2
2_1_4_703,0.093343385,0.09006611,0.07669766,0.31508994,0.21174967,0.11953801,ag,0.44992948,-0.40317163,0.60847324,2
2_1_4_704,0.09643204,0.09197589,0.08237984,0.32223392,0.23197919,0.13509917,ag,0.409187,-0.43216887,0.59279764,2
2_1_4_705,0.098742634,0.09636131,0.09357916,0.30438575,0.24336714,0.14405863,ag,0.3575184,-0.43271568,0.5297115,2
2_1_4_706,0.095819026,0.09407429,0.08690672,0.30384347,0.233441,0.13627805,ag,0.38072535,-0.42552733,0.55518013,2
2_1_4_707,0.095819026,0.09407429,0.08690672,0.30384347,0.233441,0.13627805,ag,0.38072535,-0.42552733,0.55518013,2
2_1_4_708,0.095795445,0.09400356,0.085091256,0.29460108,0.22403356,0.13045439,ag,0.3861771,-0.40885165,0.5517884,2
2_1_4_709,0.096101955,0.09221166,0.08117738,0.29799622,0.21931806,0.12573889,ag,0.40652126,-0.4080073,0.5718194,2
2_1_4_710,0.09697432,0.09452226,0.085067675,0.29811412,0.22261891,0.12906332,ag,0.39573905,-0.4039105,0.55599314,2
2_1_4_711,0.09697432,0.09452226,0.085067675,0.29811412,0.22261891,0.12906332,ag,0.39573905,-0.4039105,0.55599314,2
2_1_4_712,0.09473446,0.091810845,0.07766434,0.31098744,0.20609108,0.11227613,ag,0.46947417,-0.38361695,0.6003397,2
2_1_4_713,0.0939564,0.09166938,0.075778134,0.3189095,0.20741141,0.11423307,ag,0.47253823,-0.3869925,0.6160096,2
2_1_4_714,0.09643204,0.09383851,0.083558716,0.31152973,0.21771479,0.12302748,ag,0.43378004,-0.3976086,0.5770126,2
2_1_4_715,0.096526355,0.09402713,0.08256846,0.3207721,0.22144003,0.123947,ag,0.44258296,-0.4038864,0.59057695,2
2_1_4_716,0.096526355,0.09402713,0.08256846,0.3207721,0.22144003,0.123947,ag,0.44258296,-0.4038864,0.59057695,2
2_1_4_717,0.09820036,0.09633773,0.086930305,0.3110346,0.23103608,0.13175116,ag,0.40489882,-0.41145122,0.5631258,2
2_1_4_718,0.097021475,0.09362631,0.083841644,0.29830274,0.22705148,0.1325528,ag,0.38469955,-0.41607237,0.5612044,2
