system:index,Class,NDVI,NDVI_variance
2_20_49,0,0.45260552,0.012492065
2_20_50,0,0.47590405,0.014973502
2_20_51,0,0.5060638,0.017903747
2_20_52,0,0.5060638,0.017903747
2_20_53,0,0.5213998,0.02005629
2_20_54,0,0.51214087,0.018978845
2_20_55,0,0.52609456,0.021441603
2_20_56,0,0.48137537,0.015327622
2_20_57,0,0.48137537,0.015327622
2_20_58,0,0.48453608,0.015844355
2_20_59,0,0.4856464,0.01620778
2_20_60,0,0.5013782,0.016131387
2_20_61,0,0.49862766,0.01762949
2_20_62,0,0.49862766,0.01762949
2_20_63,0,0.50706965,0.01889265
2_20_64,0,0.47694966,0.015490305
2_20_65,0,0.44482228,0.01280032
2_20_66,0,0.42284465,0.010196311
2_20_67,0,0.42284465,0.010196311
2_20_68,0,0.42074576,0.009734071
2_20_69,0,0.43395713,0.010146077
2_20_70,0,0.42859086,0.009467871
2_20_71,0,0.42859086,0.009467871
2_20_72,0,0.42048755,0.008279035
2_20_73,0,0.42033693,0.008247592
2_20_74,0,0.40788674,0.007201633
2_20_75,0,0.43100268,0.008950081
2_20_76,0,0.43100268,0.008950081
2_20_77,0,0.43963227,0.010317541
2_20_78,0,0.3473504,8.46E-04
2_20_79,0,0.40243217,0.001135803
2_20_80,0,0.39223683,0.001651002
2_20_81,0,0.38108158,0.001603569
2_20_82,0,0.39838338,0.006355261
2_20_83,0,0.39838338,0.001161867
2_20_84,0,0.43059766,0.001012684
2_20_85,0,0.47568712,0.001158937
2_20_86,0,0.484482,8.72E-04
2_20_87,0,0.48359868,0.001402483
2_20_88,0,0.48359868,0.001402483
2_20_89,0,0.487048,0.002521548
2_20_90,0,0.49410546,0.013230473
2_20_91,0,0.500196,0.014318359
2_20_92,0,0.500196,0.014318359
2_20_93,0,0.5027588,0.01452723
2_20_94,0,0.510959,0.014240979
2_20_95,0,0.522132,0.015298376
2_20_96,0,0.52053624,0.015201869
2_20_97,0,0.52053624,0.015201869
2_20_98,0,0.5145605,0.014826053
2_20_99,0,0.518731,0.01547989
2_20_100,0,0.5288727,0.017181608
2_20_101,0,0.5223172,0.015613775
2_20_102,0,0.5223172,0.015613775
2_20_103,0,0.51718986,0.0147225
2_20_104,0,0.5172226,0.014919873
2_20_105,0,0.5140855,0.014835899
2_20_106,0,0.5177393,0.015657868
2_20_107,0,0.5177393,0.015657868
2_20_108,0,0.51390904,0.014948136
2_20_109,0,0.5098803,0.016064787
2_20_110,0,0.4900321,0.015860914
2_20_111,0,0.4900321,0.015860914
2_20_112,0,0.46835443,0.013620983
2_20_113,0,0.43452013,0.01019844
2_20_114,0,0.44433734,0.011410381
2_20_115,0,0.46667576,0.013321062
2_20_116,0,0.46667576,0.013321062
2_20_117,0,0.48544994,0.015696118
2_20_118,0,0.50594646,0.018148073
2_20_119,0,0.5113045,0.018697627
2_20_120,0,0.45063695,0.011060643
2_20_121,0,0.45063695,0.011060643
2_20_122,0,0.4422603,0.010435336
2_20_123,0,0.45057458,0.009249718
2_20_124,0,0.470881,0.011261659
2_20_125,0,0.47669095,0.013508933
2_20_126,0,0.47669095,0.013508933
2_20_127,0,0.49198538,0.016254605
2_20_128,0,0.45840377,0.012954048
2_20_129,0,0.41916373,0.009768844
2_20_130,0,0.41916373,0.009768844
2_20_131,0,0.3894973,0.007900584
2_20_132,0,0.39899948,0.007995923
2_20_133,0,0.4072451,0.008140847
2_20_134,0,0.404953,0.007752318
2_20_135,0,0.404953,0.007752318
2_20_136,0,0.40643656,0.007453916
2_20_137,0,0.41042283,0.007604048
2_20_138,0,0.40487015,0.007051993
2_20_139,0,0.4197127,0.008106019
2_20_140,0,0.4197127,0.008106019
2_20_141,0,0.40213895,0.006552753
2_20_142,0,0.3621649,6.61E-04
2_20_143,0,0.40193692,0.001898268
2_20_144,0,0.37479788,0.001933744
2_20_145,0,0.37046584,0.001641469
2_20_146,0,0.3810556,0.00563581
2_20_147,0,0.3810556,0.00563581
2_20_148,0,0.39974064,0.006325114
2_20_149,0,0.4668207,0.0112053
2_20_150,0,0.47761384,0.011726411
2_20_151,0,0.47761384,0.011726411
2_20_152,0,0.48103872,0.011696841
2_20_153,0,0.48511156,0.012046239
2_20_154,0,0.4888283,0.012696535
2_20_155,0,0.49705845,0.013611547
2_20_156,0,0.49705845,0.013611547
2_20_157,0,0.49697524,0.01318173
2_20_158,0,0.49777806,0.012654959
2_20_159,0,0.51702785,0.01501459
2_20_160,0,0.5095019,0.014424897
2_20_161,0,0.5095019,0.014424897
2_20_162,0,0.4940941,0.012319222
2_20_163,0,0.5121348,0.013911039
2_20_164,0,0.521013,0.014867292
2_20_165,0,0.5196991,0.014538744
2_20_166,0,0.5196991,0.014538744
2_20_167,0,0.5259661,0.016237364
2_20_168,0,0.52738106,0.016800697
2_20_169,0,0.5214457,0.01542874
2_20_170,0,0.5214457,0.01542874
2_20_171,0,0.5201751,0.014888631
2_20_172,0,0.5240315,0.016446275
2_20_173,0,0.52529347,0.018287403
2_20_174,0,0.52448314,0.019059547
2_20_175,0,0.52448314,0.019059547
2_20_176,0,0.50774205,0.017886355
2_20_177,0,0.44382256,0.011177467
2_20_178,0,0.4335101,0.010416265
2_20_179,0,0.45826495,0.012499557
2_20_180,0,0.45826495,0.012499557
2_20_181,0,0.47533417,0.014726848
2_20_182,0,0.4835966,0.015505569
2_20_183,0,0.49425283,0.0166172
2_20_184,0,0.46315235,0.012516056
2_20_185,0,0.46315235,0.012516056
2_20_186,0,0.43470702,0.009442744
2_20_187,0,0.42766276,0.006787942
2_20_188,0,0.43274817,0.007285589
2_20_189,0,0.44627422,0.00935419
2_20_190,0,0.44627422,0.00935419
2_20_191,0,0.46962383,0.013244538
2_20_192,0,0.45393473,0.011786262
2_20_193,0,0.42079246,0.009469682
2_20_194,0,0.42079246,0.009469682
2_20_195,0,0.39258763,0.008088264
2_20_196,0,0.39889818,0.007833454
2_20_197,0,0.4086007,0.008013211
2_20_198,0,0.4064862,0.007776846
2_20_199,0,0.4064862,0.007776846
2_20_200,0,0.40286383,0.006854943
2_20_201,0,0.4070572,0.007087448
2_20_202,0,0.41797432,0.008011705
2_20_203,0,0.41588628,0.007828881
2_20_204,0,0.41588628,0.007828881
2_20_205,0,0.4196435,0.008416921
2_20_206,0,0.37886629,8.21E-04
2_20_207,0,0.38216957,0.001864012
2_20_208,0,0.36291265,0.001725458
2_20_209,0,0.36091638,0.001062811
2_20_210,0,0.36091638,0.004979683
2_20_211,0,0.37035173,0.005392535
2_20_212,0,0.38147387,0.005757956
2_20_213,0,0.42180097,0.008105765
2_20_214,0,0.47450683,0.011603198
2_20_215,0,0.47450683,0.011603198
2_20_216,0,0.48169562,0.011834711
2_20_217,0,0.48406696,0.011939086
2_20_218,0,0.4876193,0.012263078
2_20_219,0,0.500943,0.013552608
2_20_220,0,0.500943,0.013552608
2_20_221,0,0.5114731,0.014536549
2_20_222,0,0.5075892,0.013592653
2_20_223,0,0.5102966,0.013778331
2_20_224,0,0.5206855,0.014692306
2_20_225,0,0.5206855,0.014692306
2_20_226,0,0.5085048,0.013608934
2_20_227,0,0.51872766,0.014744149
2_20_228,0,0.52438945,0.015081972
2_20_229,0,0.52458346,0.015195302
2_20_230,0,0.52458346,0.015195302
2_20_231,0,0.5322144,0.018117822
2_20_232,0,0.5265052,0.017522655
2_20_233,0,0.5309077,0.017483536
2_20_234,0,0.5309077,0.017483536
2_20_235,0,0.53148407,0.017324533
2_20_236,0,0.5314247,0.018636719
2_20_237,0,0.51769817,0.017576077
2_20_238,0,0.5198633,0.018061923
2_20_239,0,0.5198633,0.018061923
2_20_240,0,0.5103472,0.016303644
2_20_241,0,0.44852495,0.010368108
2_20_242,0,0.46356758,0.011209177
2_20_243,0,0.49227467,0.013703219
2_20_244,0,0.49227467,0.013703219
2_20_245,0,0.4870274,0.012725114
2_20_246,0,0.4796968,0.011357143
2_20_247,0,0.5027573,0.013254795
2_20_248,0,0.46769992,0.009890909
2_20_249,0,0.46769992,0.009890909
2_20_250,0,0.42853272,0.0070129
2_20_251,0,0.4162309,0.006281965
2_20_252,0,0.4151679,0.006099805
2_20_253,0,0.4151679,0.006099805
2_20_254,0,0.43302953,0.00787731
2_20_255,0,0.4431969,0.009808335
2_20_256,0,0.43853062,0.009170461
2_20_257,0,0.42751136,0.00984371
2_20_258,0,0.42751136,0.00984371
2_20_259,0,0.4014888,0.00825548
2_20_260,0,0.41122788,0.008221413
2_20_261,0,0.41808614,0.008498369
2_20_262,0,0.42243102,0.008833163
2_20_263,0,0.42243102,0.008833163
2_20_264,0,0.4140066,0.007425042
2_20_265,0,0.41000342,0.006989793
2_20_266,0,0.4204043,0.008328286
2_20_267,0,0.42137423,0.008579172
2_20_268,0,0.42137423,0.008579172
2_20_269,0,0.429545,0.009350183
2_20_270,0,0.37790734,0.001388599
2_20_271,0,0.38065895,8.84E-04
2_20_272,0,0.36113012,0.00111453
2_20_273,0,0.35927323,7.73E-04
2_20_274,0,0.35927323,0.00458107
2_20_275,0,0.36511338,0.005064698
2_20_276,0,0.37938526,0.005928507
2_20_277,0,0.4103783,0.007520143
2_20_278,0,0.4658769,0.010860471
2_20_279,0,0.4658769,0.010860471
2_20_280,0,0.48075935,0.01185517
2_20_281,0,0.48314023,0.011905213
2_20_282,0,0.4845881,0.012307254
2_20_283,0,0.50328314,0.013968773
2_20_284,0,0.50328314,0.013968773
2_20_285,0,0.51651883,0.014689487
2_20_286,0,0.5104877,0.013802079
2_20_287,0,0.50851876,0.014023304
2_20_288,0,0.50918835,0.01370187
2_20_289,0,0.50918835,0.01370187
2_20_290,0,0.5064436,0.013561968
2_20_291,0,0.5156723,0.014876956
2_20_292,0,0.53066087,0.015762846
2_20_293,0,0.53066087,0.015762846
2_20_294,0,0.53052217,0.015687261
2_20_295,0,0.5349532,0.017594672
2_20_296,0,0.524043,0.017048501
2_20_297,0,0.5316121,0.018647451
2_20_298,0,0.5316121,0.018647451
2_20_299,0,0.5424503,0.020368171
2_20_300,0,0.53686655,0.018214661
2_20_301,0,0.50947344,0.014996046
2_20_302,0,0.51138324,0.016461932
2_20_303,0,0.51138324,0.016461932
2_20_304,0,0.49884808,0.015245695
2_20_305,0,0.45563585,0.011007513
2_20_306,0,0.4603828,0.011039613
2_20_307,0,0.49976686,0.014428462
2_20_308,0,0.49976686,0.014428462
2_20_309,0,0.4873549,0.012893099
2_20_310,0,0.47342634,0.011146247
2_20_311,0,0.49926853,0.01311618
2_20_312,0,0.49926853,0.01311618
2_20_313,0,0.4546313,0.009051074
2_20_314,0,0.41404957,0.006279253
2_20_315,0,0.40985185,0.00609092
2_20_316,0,0.40837118,0.005801545
2_20_317,0,0.40837118,0.005801545
2_20_318,0,0.4130844,0.006488754
2_20_319,0,0.44962743,0.009842516
2_20_320,0,0.43222472,0.008665888
2_20_321,0,0.42761406,0.010275231
2_20_322,0,0.42761406,0.010275231
2_20_323,0,0.40566948,0.008348299
2_20_324,0,0.4219742,0.008950097
2_20_325,0,0.4381601,0.010199316
2_20_326,0,0.43492463,0.009589089
2_20_327,0,0.43492463,0.009589089
2_20_328,0,0.42894465,0.008987917
2_20_329,0,0.42965624,0.008801198
2_20_330,0,0.42857143,0.009052581
2_20_331,0,0.42857143,0.009052581
2_20_332,0,0.42179075,0.008751221
2_20_333,0,0.419295,0.008891208
2_20_334,0,0.3563877,0.001024402
2_20_335,0,0.38003817,2.19E-04
2_20_336,0,0.36917925,2.67E-04
2_20_337,0,0.36621597,2.23E-04
2_20_338,0,0.36621597,0.004777845
2_20_339,0,0.36943245,0.004967333
2_20_340,0,0.37467965,0.005486565
2_20_341,0,0.39880022,0.006728783
2_20_342,0,0.44,0.008931625
2_20_343,0,0.44,0.008931625
2_20_344,0,0.47596437,0.011792423
2_20_345,0,0.48408097,0.01246016
2_20_346,0,0.4878256,0.013530357
2_20_347,0,0.49480116,0.013524456
2_20_348,0,0.49480116,0.013524456
2_20_349,0,0.5066892,0.013782549
2_20_350,0,0.5059473,0.013167935
2_20_351,0,0.5040504,0.013183188
2_20_352,0,0.5040504,0.013183188
2_20_353,0,0.50233537,0.013167024
2_20_354,0,0.50990236,0.013715698
2_20_355,0,0.52472305,0.015948494
2_20_356,0,0.5270482,0.015951576
2_20_357,0,0.5270482,0.015951576
2_20_358,0,0.5218544,0.015134155
2_20_359,0,0.52030766,0.015677524
2_20_360,0,0.5173827,0.015868133
2_20_361,0,0.53714406,0.018627609
2_20_362,0,0.53714406,0.018627609
2_20_363,0,0.5478461,0.020192684
2_20_364,0,0.5209539,0.017344589
2_20_365,0,0.4939675,0.014731219
2_20_366,0,0.49369198,0.014612949
2_20_367,0,0.49369198,0.014612949
2_20_368,0,0.4855366,0.014493071
2_20_369,0,0.46571177,0.012334284
2_20_370,0,0.45890504,0.011409083
2_20_371,0,0.45890504,0.011409083
2_20_372,0,0.49053332,0.013759586
2_20_373,0,0.47446138,0.011956378
2_20_374,0,0.46926537,0.011049724
2_20_375,0,0.46818367,0.01079646
2_20_376,0,0.46818367,0.01079646
2_20_377,0,0.44362965,0.009216376
2_20_378,0,0.40132177,0.006233855
2_20_379,0,0.3975669,0.005546257
2_20_380,0,0.40593782,0.005904848
2_20_381,0,0.40593782,0.005904848
2_20_382,0,0.40209964,0.005927347
2_20_383,0,0.42581457,0.007832995
2_20_384,0,0.43116045,0.008879505
2_20_385,0,0.41789836,0.009100685
2_20_386,0,0.41789836,0.009100685
2_20_387,0,0.40328002,0.008021079
2_20_388,0,0.4290119,0.009362982
2_20_389,0,0.4383323,0.009973673
2_20_390,0,0.42898872,0.00914672
2_20_391,0,0.42898872,0.00914672
2_20_392,0,0.42638308,0.009359048
2_20_393,0,0.4279727,0.009550838
2_20_394,0,0.4209847,0.009072821
2_20_395,0,0.4209847,0.009072821
2_20_396,0,0.42172417,0.009110408
2_20_397,0,0.3958541,0.007912562
2_20_398,0,0.3509545,2.35E-04
2_20_399,0,0.37950423,2.58E-04
2_20_400,0,0.36780003,1.63E-04
2_20_401,0,0.37370375,0.005121218
2_20_402,0,0.37370375,0.005121218
2_20_403,0,0.37723088,0.005295069
2_20_404,0,0.3633973,0.004871284
2_20_405,0,0.38138297,0.006115128
2_20_406,0,0.42255008,0.008302098
2_20_407,0,0.42255008,0.008302098
2_20_408,0,0.4646811,0.01142077
2_20_409,0,0.48081353,0.01320479
2_20_410,0,0.48254427,0.012865676
2_20_411,0,0.48254427,0.012865676
2_20_412,0,0.49561775,0.013495596
2_20_413,0,0.5083432,0.013956424
2_20_414,0,0.50703764,0.013263105
2_20_415,0,0.4989899,0.013503359
2_20_416,0,0.4989899,0.013503359
2_20_417,0,0.50513655,0.013811524
2_20_418,0,0.52396923,0.01519624
2_20_419,0,0.524405,0.015582356
2_20_420,0,0.49770188,0.013557356
2_20_421,0,0.49770188,0.013557356
2_20_422,0,0.49448583,0.013316315
2_20_423,0,0.47124523,0.011375037
2_20_424,0,0.49079332,0.014154944
2_20_425,0,0.52507037,0.017450364
2_20_426,0,0.52507037,0.017450364
2_20_427,0,0.5343517,0.018575207
2_20_428,0,0.48784557,0.014843167
2_20_429,0,0.4703337,0.01302901
2_20_430,0,0.49409735,0.01485345
2_20_431,0,0.49409735,0.01485345
2_20_432,0,0.4940448,0.016145556
2_20_433,0,0.46163762,0.011749265
2_20_434,0,0.46179625,0.011894737
2_20_435,0,0.46179625,0.011894737
2_20_436,0,0.49211842,0.014779305
2_20_437,0,0.4898312,0.014424998
2_20_438,0,0.47174665,0.012486339
2_20_439,0,0.46,0.010860239
2_20_440,0,0.46,0.010860239
2_20_441,0,0.45262143,0.010000762
2_20_442,0,0.41566017,0.007459733
2_20_443,0,0.39056337,0.005861747
2_20_444,0,0.40246218,0.006260807
2_20_445,0,0.40246218,0.006260807
2_20_446,0,0.4047569,0.006414791
2_20_447,0,0.40464136,0.006369921
2_20_448,0,0.4322427,0.008856851
2_20_449,0,0.42724547,0.009197385
2_20_450,0,0.42724547,0.009197385
2_20_451,0,0.41624367,0.009016681
2_20_452,0,0.43106234,0.009623701
2_20_453,0,0.42909217,0.008997102
2_20_454,0,0.42909217,0.008997102
2_20_455,0,0.43282333,0.009079647
2_20_456,0,0.4291598,0.009167046
2_20_457,0,0.42433837,0.009333588
2_20_458,0,0.4210811,0.009251014
2_20_459,0,0.4210811,0.009251014
2_20_460,0,0.4087562,0.008460195
2_20_461,0,0.38212666,0.006245825
2_20_462,0,0.37613037,3.10E-04
2_20_463,0,0.39024708,3.00E-04
2_20_464,0,0.3735581,5.96E-04
2_20_465,0,0.37195474,0.004919095
2_20_466,0,0.37195474,0.004919095
2_20_467,0,0.37568384,0.005124821
2_20_468,0,0.36875284,0.00510731
2_20_469,0,0.3776392,0.005969682
2_20_470,0,0.42810196,0.009236577
2_20_471,0,0.42810196,0.009236577
2_20_472,0,0.48709592,0.013903686
2_20_473,0,0.48957992,0.014055207
2_20_474,0,0.48564246,0.013012997
2_20_475,0,0.48564246,0.013012997
2_20_476,0,0.50082576,0.013522273
2_20_477,0,0.51474077,0.01458801
2_20_478,0,0.5190601,0.015316158
2_20_479,0,0.51064396,0.01547211
2_20_480,0,0.51064396,0.01547211
2_20_481,0,0.5197267,0.015288256
2_20_482,0,0.5292461,0.015638571
2_20_483,0,0.52643615,0.015700779
2_20_484,0,0.49265414,0.014175659
2_20_485,0,0.49265414,0.014175659
2_20_486,0,0.47547352,0.013393741
2_20_487,0,0.47959042,0.012273046
2_20_488,0,0.48348764,0.011903739
2_20_489,0,0.5009679,0.014294967
2_20_490,0,0.5009679,0.014294967
2_20_491,0,0.5085004,0.01569298
2_20_492,0,0.51571465,0.018213655
2_20_493,0,0.50943136,0.016838739
2_20_494,0,0.50943136,0.016838739
2_20_495,0,0.5200492,0.018017866
2_20_496,0,0.52047735,0.018849252
2_20_497,0,0.4880606,0.014207476
2_20_498,0,0.45742655,0.011273937
2_20_499,0,0.45742655,0.011273937
2_20_500,0,0.4839056,0.013756708
2_20_501,0,0.49259904,0.014929694
2_20_502,0,0.480706,0.01288447
2_20_503,0,0.49054715,0.014406113
2_20_504,0,0.49054715,0.014406113
2_20_505,0,0.49207628,0.014052336
2_20_506,0,0.45937887,0.010317911
2_20_507,0,0.424161,0.007779138
2_20_508,0,0.40809748,0.006623987
2_20_509,0,0.40809748,0.006623987
2_20_510,0,0.41515997,0.00721967
2_20_511,0,0.4221453,0.007501355
2_20_512,0,0.44016537,0.009214361
2_20_513,0,0.44016537,0.009214361
2_20_514,0,0.43324286,0.01015166
2_20_515,0,0.42073047,0.009209805
2_20_516,0,0.43057564,0.010015011
2_20_517,0,0.43888584,0.009788665
2_20_518,0,0.43888584,0.009788665
2_20_519,0,0.43740472,0.0095135
2_20_520,0,0.44289845,0.009914692
2_20_521,0,0.4416622,0.010487182
2_20_522,0,0.43019983,0.009455995
2_20_523,0,0.43019983,0.009455995
2_20_524,0,0.3885275,0.006231436
2_20_525,0,0.37039897,0.004587515
2_20_526,0,0.40107775,9.96E-04
2_20_527,0,0.3953935,4.71E-04
2_20_528,0,0.37848103,6.06E-04
2_20_529,0,0.37203535,0.005054365
2_20_530,0,0.37203535,0.005054365
2_20_531,0,0.37486398,0.005521129
2_20_532,0,0.37090954,0.005567365
2_20_533,0,0.38270962,0.006642509
2_20_534,0,0.38270962,0.006642509
2_20_535,0,0.43265548,0.009961663
2_20_536,0,0.50208586,0.016320478
2_20_537,0,0.504232,0.015812073
2_20_538,0,0.49621668,0.013702213
2_20_539,0,0.49621668,0.013702213
2_20_540,0,0.5065278,0.014349765
2_20_541,0,0.5230218,0.01604765
2_20_542,0,0.53006667,0.01687472
2_20_543,0,0.5260244,0.016211036
2_20_544,0,0.5260244,0.016211036
2_20_545,0,0.5313366,0.016623174
2_20_546,0,0.54075354,0.017418924
2_20_547,0,0.5453945,0.01799952
2_20_548,0,0.53538877,0.017317311
2_20_549,0,0.53538877,0.017317311
2_20_550,0,0.50279635,0.01493778
2_20_551,0,0.48679975,0.013152551
2_20_552,0,0.4957441,0.012826453
2_20_553,0,0.4957441,0.012826453
2_20_554,0,0.5017211,0.013922044
2_20_555,0,0.5211862,0.018166671
2_20_556,0,0.540262,0.022549021
2_20_557,0,0.5380278,0.021879503
2_20_558,0,0.5380278,0.021879503
2_20_559,0,0.53776884,0.021303735
2_20_560,0,0.5384718,0.021247521
2_20_561,0,0.54531735,0.021501945
2_20_562,0,0.5339245,0.019376943
2_20_563,0,0.5339245,0.019376943
2_20_564,0,0.5303479,0.019028524
2_20_565,0,0.52154374,0.017903895
2_20_566,0,0.5233419,0.018499217
2_20_567,0,0.5524538,0.022349027
2_20_568,0,0.5524538,0.022349027
2_20_569,0,0.55632275,0.022994881
2_20_570,0,0.53405714,0.019273859
2_20_571,0,0.5102041,0.015984151
2_20_572,0,0.49367428,0.013708862
2_20_573,0,0.49367428,0.013708862
2_20_574,0,0.4808212,0.012669603
2_20_575,0,0.465474,0.011203062
2_20_576,0,0.45995268,0.010572218
2_20_577,0,0.45995268,0.010572218
2_20_578,0,0.44027168,0.010600103
2_20_579,0,0.4078087,0.008546447
2_20_580,0,0.4228522,0.009586855
2_20_581,0,0.4413293,0.010434469
2_20_582,0,0.4413293,0.010434469
2_20_583,0,0.44657117,0.010849013
2_20_584,0,0.4524611,0.011006946
2_20_585,0,0.46097362,0.01229726
2_20_586,0,0.4461313,0.010976877
2_20_587,0,0.4461313,0.010976877
2_20_588,0,0.39836875,0.006530455
2_20_589,0,0.36856127,0.003977836
2_20_590,0,0.3939705,0.001111362
2_20_591,0,0.4280557,5.85E-04
2_20_592,0,0.40353572,1.86E-04
2_20_593,0,0.40353572,0.006450783
2_20_594,0,0.38924456,0.005781392
2_20_595,0,0.38977367,0.005935354
2_20_596,0,0.38844582,0.006570945
2_20_597,0,0.3880151,0.008432791
2_20_598,0,0.3880151,0.008432791
2_20_599,0,0.407528,0.010106395
2_20_600,0,0.46532473,0.015433858
2_20_601,0,0.50829875,0.019877664
2_20_602,0,0.51519895,0.020591922
2_20_603,0,0.51519895,0.020591922
2_20_604,0,0.51199317,0.020055226
2_20_605,0,0.52012527,0.021132573
2_20_606,0,0.5311252,0.022680128
2_20_607,0,0.5386005,0.018017156
2_20_608,0,0.5386005,0.018017156
2_20_609,0,0.53099203,0.017130197
2_20_610,0,0.5315351,0.017326682
2_20_611,0,0.54161185,0.018041662
2_20_612,0,0.537766,0.017776346
2_20_613,0,0.537766,0.017776346
2_20_614,0,0.5293336,0.016960361
2_20_615,0,0.5201993,0.015543379
2_20_616,0,0.5193505,0.016248687
2_20_617,0,0.5193505,0.016248687
2_20_618,0,0.53043365,0.018909398
2_20_619,0,0.5430354,0.021810702
2_20_620,0,0.5472241,0.023429487
2_20_621,0,0.540146,0.021564823
2_20_622,0,0.540146,0.021564823
2_20_623,0,0.550466,0.022709669
2_20_624,0,0.5549762,0.023809716
2_20_625,0,0.5677901,0.024599431
2_20_626,0,0.56557065,0.0244627
2_20_627,0,0.56557065,0.0244627
2_20_628,0,0.5628157,0.023562955
2_20_629,0,0.54947126,0.021613927
2_20_630,0,0.558077,0.023429987
2_20_631,0,0.57035923,0.025193348
2_20_632,0,0.57035923,0.025193348
2_20_633,0,0.56722057,0.025857865
2_20_634,0,0.5677517,0.024813039
2_20_635,0,0.5497551,0.022143246
2_20_636,0,0.5497551,0.022143246
2_20_637,0,0.5401684,0.020335923
2_20_638,0,0.52293456,0.017440117
2_20_639,0,0.53360623,0.01853484
2_20_640,0,0.5307248,0.017383743
2_20_641,0,0.5307248,0.017383743
2_20_642,0,0.5064321,0.016440885
2_20_643,0,0.4528091,0.012408372
2_20_644,0,0.43350378,0.010387373
2_20_645,0,0.44477972,0.011078572
2_20_646,0,0.44477972,0.011078572
2_20_647,0,0.4563985,0.01214094
2_20_648,0,0.46397737,0.012733884
2_20_649,0,0.47031102,0.013387375
2_20_650,0,0.44348973,0.010842023
2_20_651,0,0.44348973,0.010842023
2_20_652,0,0.40619987,0.006560544
2_20_653,0,0.37124684,0.005818684
2_20_654,0,0.3739676,0.001246924
2_20_655,0,0.41946393,0.001114003
2_20_656,0,0.41245794,4.28E-04
2_20_657,0,0.41245794,0.006237749
2_20_658,0,0.40408742,0.006729041
2_20_659,0,0.40606925,0.006832652
2_20_660,0,0.39988232,0.00889229
2_20_661,0,0.3929178,0.008619005
2_20_662,0,0.3929178,0.008619005
2_20_663,0,0.39849526,0.00902038
2_20_664,0,0.42968082,0.011621843
2_20_665,0,0.4710202,0.015682114
2_20_666,0,0.5037211,0.019406016
2_20_667,0,0.5037211,0.019406016
2_20_668,0,0.5030591,0.018935183
2_20_669,0,0.50200176,0.018615584
2_20_670,0,0.50488347,0.019641589
2_20_671,0,0.51765716,0.021346106
2_20_672,0,0.51765716,0.016019152
2_20_673,0,0.50993997,0.015349862
2_20_674,0,0.50873655,0.015517264
2_20_675,0,0.5162703,0.015973904
2_20_676,0,0.5162703,0.015973904
2_20_677,0,0.5167532,0.015510805
2_20_678,0,0.5253539,0.015839634
2_20_679,0,0.5287587,0.01665788
2_20_680,0,0.525929,0.018304347
2_20_681,0,0.525929,0.018304347
2_20_682,0,0.53595644,0.021129253
2_20_683,0,0.5450847,0.022691344
2_20_684,0,0.5472241,0.023429487
2_20_685,0,0.53176814,0.02052872
2_20_686,0,0.53176814,0.02052872
2_20_687,0,0.5392595,0.021276143
2_20_688,0,0.5476452,0.022583041
2_20_689,0,0.55703837,0.023086191
2_20_690,0,0.55554134,0.023203629
2_20_691,0,0.55554134,0.023203629
2_20_692,0,0.55164695,0.022229168
2_20_693,0,0.5337543,0.019961006
2_20_694,0,0.5415484,0.020448903
2_20_695,0,0.5415484,0.020448903
2_20_696,0,0.5465416,0.021827982
2_20_697,0,0.5583422,0.024695187
2_20_698,0,0.5580892,0.024676934
2_20_699,0,0.54674816,0.022160362
2_20_700,0,0.54674816,0.022160362
2_20_701,0,0.5464679,0.021098296
2_20_702,0,0.52848125,0.018713235
2_20_703,0,0.5114483,0.016771081
2_20_704,0,0.5275466,0.018396565
2_20_705,0,0.5275466,0.018396565
2_20_706,0,0.54399747,0.021217126
2_20_707,0,0.5185403,0.019030603
2_20_708,0,0.47970188,0.014329396
2_20_709,0,0.46382356,0.012704962
2_20_710,0,0.46382356,0.012704962
2_20_711,0,0.47560486,0.013766401
2_20_712,0,0.48276782,0.014408311
2_20_713,0,0.46600533,0.013016408
2_20_714,0,0.46600533,0.013016408
2_20_715,0,0.4213935,0.008837497
2_20_716,0,0.39042145,0.006677029
2_20_717,0,0.37436098,0.007194239
2_20_718,0,0.35479766,0.001451936
2_20_719,0,0.39654613,0.002255656
2_20_720,0,0.4267359,0.001992287
2_20_721,0,0.4267359,0.006920045
2_20_722,0,0.40825626,0.006909555
2_20_723,0,0.40460998,0.007231553
2_20_724,0,0.39677757,0.00880277
2_20_725,0,0.39897734,0.009318694
2_20_726,0,0.39897734,0.009318694
2_20_727,0,0.41266596,0.010416889
2_20_728,0,0.42862839,0.011785615
2_20_729,0,0.42754397,0.011685284
2_20_730,0,0.43624252,0.012465944
2_20_731,0,0.43624252,0.012465944
2_20_732,0,0.45850146,0.015026012
2_20_733,0,0.45265388,0.014250618
2_20_734,0,0.44989395,0.01380929
2_20_735,0,0.44989395,0.01380929
2_20_736,0,0.4596356,0.011118972
2_20_737,0,0.44966352,0.010440191
2_20_738,0,0.446608,0.010781184
2_20_739,0,0.4697759,0.01298639
2_20_740,0,0.4697759,0.01298639
2_20_741,0,0.47872853,0.013005066
2_20_742,0,0.4784643,0.012420663
2_20_743,0,0.4761413,0.012535106
2_20_744,0,0.48029223,0.013615465
2_20_745,0,0.48029223,0.013615465
2_20_746,0,0.49633253,0.015790032
2_20_747,0,0.5185558,0.018498483
